##name	Josh's Network Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Josh Simon
##email	jss@clock.org
##description	Terms and definitions for networking and systems administration,including common telco abbreviations and acronym expansions.
##browsingEnabled	
##bgl_creationTime	2000/06/15, 08:33
##bgl_middleUpdated	2000/07/30, 15:06
8EAF66FD.bmp	File: 8EAF66FD.bmp
STP	See <A href="bword://STP">shielded twisted pair (STP) </A>.
stripe	A method of writing data to multiple disks, interleaving blocks on different disks to increase performance. (Performance increases generally require multiple disk controllers.) A logical grouping of multiple physical disk partitions. See also <A href="bword://concatenated stripe">concatenated stripe </A>, <A href="bword://Disk Suite">Disk Suite </A>.
stripe width	The width of, or number of partitions in, a <A href="bword://stripe">stripe </A>.
Structured Query Language (SQL)|structured-query-language	An industry-standard language for performing queries against a database.
stub	A local procedure corresponding to a single operation that invokes that operation when called.
submirror	A metadevice attached to a <A href="bword://mirror">mirror </A>.
subnet	A group of machines that share information and resources. A subsection of a <A href="bword://network">network </A>.
subscription	Registering resources to a group, so that operations on a group are applied to all subscribers.
Sun Remote Procedure Call (SUNRPC)|sun-remote-procedure-call	The <A href="bword://RPC">Remote Procedure Call (RPC) </A>structure developed by Sun for communication between <A href="bword://client">clients </A>and <A href="bword://server">servers </A>. For example, <A href="bword://NetInfo">NetInfo </A> uses RPC to communicate.
SUNRPC	See <A href="bword://SUNRPC">Sun Remote Procedure Call (SUNRPC) </A>.
superblock	A special reserved block on disk that contains the detailed structure of the <A href="bword://file system">file system </A>, including the <A href="bword://block">block </A>size, <A href="bword://frag">frag </A>size, and <A href="bword://inode">inode </A>tables.
SVC	See <A href="bword://SVC">Switched Virtual Circuit (SVC) </A>.
switch	Network hardware that routes <A href="bword://packet">packets </A>or <A href="bword://cell">cells </A>(either <A href="bword://ATM">ATM </A> or voice) based on the address of the virtual circuit.
Switched Virtual Circuit (SVC)|switched-virtual-circuit	A virtual circuit in an <A href="bword://ATM">ATM </A>network established dynamically via software.
Symmetric Digital Subscriber Line (SDSL)|symmetric-digital-subscriber-line	A symmetric high-speed digital network connection, usually between a home or small business and a telecommunications vendor, providing an always-up direct connection to an <A href="bword://ISP">Internet Service Provider (ISP) </A>. The upstream (from the user to the ISP) and downstream (from the ISP to the user) speeds are identical. See also <A href="bword://ADSL">Asymmetric Digital Subscriber Line (ADSL) </A>, <A href="bword://DSL">Digital Subscriber Line (DSL) </A>.
Synchronous Data Link Control (SDLC)|synchronous-data-link-control	A data protocol spoken between the <A href="bword://Distribution Office Support Systems (DISOSS)">DISSOS </A>mail system on the <A href="bword://IBM">IBM </A>3090 mainframe and the <A href="bword://EMX">Enterprise Mail Exchange (EMX) </A>unit.
Synchronous Network Architecture (SNA)|synchronous-network-architecture	<A href="bword://IBM">IBM's </A> network architecture.
Synchronous Network Architecture Distribution Services (SNADS)|synchronous-network-architecture-distribution-services	The distribution protocol, handling delivery and verification, for <A href="bword://SNA">Synchronous Network Architecture (SNA) </A>.
Synchronous Optical Network (SONET)|synchronous-optical-network	An <A href="bword://ANSI">ANSI </A> standard to connect telephone switches at 155 Mb/s speeds (OC3).
sysadmin	See <A href="bword://sysadmin">system administrator </A>.
system administrator	The godlike being who keeps your system running. Responsible for everything involving your system and the network it's on, including but not limited to managing your account (creation, modification, closure, deletion), your workstation, your subnet, your routers, the system-wide hosts table, the mail subsystem, all mail aliases and groups, keeping time synchronized across the network, the news subsystem, the printer subsystem, any applications you use--basically, the person who keeps everything working smoothly and seamlessly.
TAS	See <A href="bword://TAS">Tivoli Application Services (TAS) </A>.
task	An executable item (a <A href="bword://TME">TME </A>resource) that can be run on any managed node transparently; this can be a shell script, a <A href="bword://Perl">Perl </A> script, a compiled program or any other kind of valid executable.
task library	A library or repository for one or more tasks. See <A href="bword://task">task </A>.
TCP	See <A href="bword://Transmission Control Protocol (TCP)">Transmission Control Protocol (TCP) </A>.
TDM	See <A href="bword://TDM">Time-Division Multiplexing (TDM) </A>.
TDS	See <A href="bword://TDS">Tivoli Desktop Services (TDS) </A>.
TEIDL	See <A href="bword://TEIDL">Tivoli Extended Interface Definition Language (TEIDL) </A>.
TFTP	See <A href="bword://TFTP">Trivial File Transfer Protocol (TFTP) </A>.
threshold	A item that places limits or acceptable ranges of values on monitored conditions.
Time-Division Multiplexing (TDM)|time-division-multiplexing	An old and inefficient technology that allocates rigid time slices to each network client (voice, video, or data).
time to live (TTL)|time-to-live	The field used in a protocol (such as <A href="bword://DNS">DNS </A>or <A href="bword://ICMP">ICMP </A>) to indicate how many more network <A href="bword://hop">hops </A>are allowed before the packet is dropped (discarded) (and, in terms of a <A href="bword://TCP">TCP </A>protocol as opposed to a <A href="bword://UDP">UDP </A> protocol) an error returned to the sender.
TIS	See <A href="bword://TIS">Trusted Information Systems (TIS) </A>.
Tivoli Application Services (TAS)|tivoli-application-services	A component of the <A href="bword://TMP">TMP </A>.
Tivoli Desktop Services (TDS)|tivoli-desktop-services	A library providing runtime convenience functions that manipulate or generate desktop commands.
Tivoli Extended Interface Definition Language (TEIDL)|tivoli-extended-interface-definition-language	A superset of <A HREF="bword://IDL">IDL</A> supporting the definition of security, installation, initialization and other implementation details.
Tivoli Management Environment (TME)|tivoli-management-environment	A set of management applications that provide direct control over specific resources in the distributed computing environment, and provides a simple, consistent interface to diverse operating systems, applications, and distributed services.
Tivoli Management Framework (TMF)|tivoli-management-framework	Provides basic system administration capabilities, as well as a set of foundation services for management applications, including a Tivoli administrator facility, an administrative privilege facility, a system policy facility, and a notification facility.
Tivoli Management Platform (TMP)|tivoli-management-platform	The software infrastructure upon which the management applications are based. It has two main components, <A HREF="bword://TMF">TMF</A> and <A HREF="bword://TAS">TAS</A>.
Tivoli Management Region (TMR)|tivoli-management-region	TMRs are a series of loosely connected regions, each with its own server for managing local clients.
Tivoli Name Registry (TNR)|tivoli-name-registry	A service responsible for registering object names and looking up the associated object reference upon request.
Tivoli Professional Services (TPS)|tivoli-professional-services	Consulting services offered to user installations by Tivoli Systems, Inc.
Tivoli/Admin	A Tivoli application for the administration of user and group information, system configuration and network services.
Tivoli/Courier|tivoli-courier	A Tivoli application for the distribution and installation of applications and system software.
Tivoli/Enterprise Console|tivoli-enterprise-console	A Tivoli application for centralizing automated operations and event processing.
Tivoli/EpochBackup|tivoli-epochbackup	A Tivoli application for backup and recovery functions.
Tivoli/Print|tivoli-print	A Tivoli application for managing a distributed print system.
Tivoli/Sentry|tivoli-sentry	A Tivoli application for monitoring the availability of system resources and services.
Tivoli/Workload|tivoli-workload	A Tivoli application for scheduling and managing complex, interdependent jobs distributed over multiple systems.
TLD	See <A href="bword://TLD">top-level domains (TLD) </A>.
TLI	See <A href="bword://TLI">Transport Layer Interface (TLI) </A>.
TME	See <A href="bword://Tivoli Management Environment (TME)">Tivoli Management Environment (TME) </A>.
TMF	See <A href="bword://Tivoli Management Framework (TMF)">Tivoli Management Framework (TMF) </A>.
TMP	See <A href="bword://Tivoli Management Platform (TMP)">Tivoli Management Platform (TMP) </A>.
TMR	See <A href="bword://Tivoli Management Region (TMR)">Tivoli Management Region (TMR) </A>.
TNR	See <A href="bword://Tivoli Name Registry (TNR)">Tivoli Name Registry (TNR) </A>.
top-level domains (TLD)|top-level-domains	The original seven possible rightmost component of a <A href="bword://fully-qualified domain name (FQDN)">fully-qualified domain name (FQDN) </A>: com, edu, gov, int, mil, net, and org. All except int are administered by the <A href="bword://InterNIC">InterNIC </A>.
TPS	See <A href="bword://Tivoli Professional Services (TPS)">Tivoli Professional Services (TPS) </A>.
track	A ring of adjacent <A href="bword://sector">sectors </A>on a disk. The concentric circles of a disk <A href="bword://platter">platter </A>.
Transmission Control Protocol (TCP)|transmission-control-protocol	A <A href="http://ftp.isi.edu/in-notes/rfc793.txt">connection-oriented protocol (RFC 793) </A>; data is guaranteed to arrive reliably and in sequence. See also <A href="bword://IP family">IP family </A>.
Transport Layer Interface (TLI)|transport-layer-interface	An SVR4 (AT&T System V, Release 4 Unix) communications layer that sits at the same level as BSD (Berkeley Software Distribution) Unix sockets.
Trivial File Transfer Protocol (TFTP)|trivial-file-transfer-protocol	A protocol, defined in <A href="http://ftp.isi.edu/in-notes/rfc1350.txt">RFC 1350 </A>, which is a subset of the <A href="bword://File Transfer Protocol">File Transfer Protocol </A>(<A href="http://ftp.isi.edu/in-notes/rfc959.txt">RFC 959 </A>), which allows files to be transferred between hosts with limited authentication and only minimal error checking. See also <A href="bword://Boot Protocol (BOOTP)">Boot Protocol (BOOTP) </A>.
trojan horse	A program designed to emulate another program (such as /bin/login) with the express intent of using the data it receives in a way that negatively impacts your productivity.
Trusted Information Systems (TIS)|trusted-information-systems	The vendor of a major firewall product.
TTL	See <A href="bword://time to live (TTL)">time to live (TTL) </A>.
two-phase commit|two-phase-commit	The protocol that transaction monitors use in guaranteeing that a set of operations are completed as a unit.
TXT record	See <A href="bword://DNS record types">DNS record types, TXT record </A>.
UCE	See <A href="bword://Unsolicited Commercial Email (UCE)">Unsolicited Commercial Email (UCE) </A>.
UDP	See <A href="bword://User Datagram Protocol (UDP)">User Datagram Protocol (UDP) </A>.
UFS	See <A href="bword://Unix File System (UFS)">Unix File System (UFS) </A>.
UI	See <A href="bword://user interface (UI)">user interface (UI) </A>.
UI server	The display manager and command/callback engine.
UID	See <A href="bword://user ID (UID)">user ID (UID) </A>.
undo	Back up one step; discard the most recent change.
unicast	When one individual, specific host sends a message to another individual, specific host. See also <A href="bword://anycast">anycast </A>, <A href="bword://broadcast">broadcast </A>, <A href="bword://multicast">multicast </A>.
Uniform Resource Locator (URL)|uniform-resource-locator	Also called a Universal Resource Locator. The pointer that defines the access method, host, path name, and file name to some reference or resource on an internet, accessible via a <A href="bword://World Wide Web (WWW)">WWW </A>browser. Defined in <A href="http://ftp.isi.edu/in-notes/rfc1738.txt">RFC 1738 </A>and <A href="http://ftp.isi.edu/in-notes/rfc1808.txt">RFC 1808 </A>.
Universal Coordinated Time (UTC)|universal-coordinated-time	The modern (post 1972) global coordinated time system, <A href="http://www.clock.org/~jss/work/time.html">explained in fuller detail </A>.
Unix File System (UFS)|unix-file-system	The generic name for the modern implementations of the Berkeley <A href="bword://fast file system">fast file system (FFS) </A>. A hierarchical <A href="bword://file system">file system </A>in common use on Unix systems.
Unix to Unix Copy (UUCP)|unix-to-unix-copy	A file exchange protocol between two host computers. Used as part of many firewall mechanisms. See also <A href="bword://firewall">firewall </A>.
unshielded twisted pair (UTP)|unshielded-twisted-pair	A cable where the pair of wires that carry the signal are not shielded from external electromagnetic interference.
Unsolicited Commercial Email (UCE)|unsolicited-commercial-email	Electronic junk mail advertising a product, service, or web site, where the recipient did not request to receive the message. See also <A href="bword://spam">spam </A>.
URL	See <A href="bword://Uniform Resource Locator (URL)">Uniform Resource Locator (URL) </A>.
USENET news	A hierarchical organization of news articles and groups containing information. The information ranges from technical (comp.*) to entertainment and social activities (rec.*, soc.*) to debates (talk.*).
user	The ultimate source or destination of a message, or the ultimate cause or effect of an action.
User Datagram Protocol (UDP)|user-datagram-protocol	A connectionless and therefore inherently unreliable <A href="http://ftp.isi.edu/in-notes/rfc768.txt">data protocol (RFC 768) </A>where data is sent but not acknowledged. No guarantee of delivery is defined in the UDP protocol; no attempt to recover from data loss is performed. See also <A href="bword://IP family">IP family </A>.
user ID (UID)|user-id	A numeric value for the user's account identification.
user interface (UI)|user-interface	The interface between the user and the program. See also <A href="bword://command line interface (CLI)">command line interface (CLI) </A>, <A href="bword://graphical user interface (GUI)">graphical user interface (GUI) </A>, <A href="bword://user">user </A>.
UTC	See <A href="bword://Universal Coordinated Time (UTC)">Universal Coordinated Time (UTC) </A>.
utility	An application, program, or script used to accomplish a specific task.
UTP	See <A href="bword://unshielded twisted pair (UTP)">unshielded twisted pair (UTP) </A>.
UUCP	See <A href="bword://Unix to Unix Copy (UUCP)">Unix to Unix Copy (UUCP) </A>.
VAD	See <A href="bword://Voice Activity Detection (VAD)">Voice Activity Detection (VAD) </A>.
value	Anything that may be a legitimate (actual) parameter in a request. In particular, a value is an instance of an <A href="bword://Interface Definition Language (IDL)">IDL </A>data type.
VCI	See <A href="bword://virtual circuit identifier (VCI)">virtual circuit identifier (VCI) </A>.
virtual circuit	A channel or circuit established between two points on an <A href="bword://Asynchronous Transfer Mode (ATM)">ATM </A>network. Circuit numbers 0 through 31 are reserved; circuit 5 is the signalling channel. Virtual circuits can be <A href="bword://Permanent Virtual Circuit (PVC)">Permanent Virtual Circuit (PVC) </A>or <A href="bword://Switched Virtual Circuit (SVC)">Switched Virtual Circuit (SVC) </A>(dynamic).
virtual circuit identifier (VCI)|virtual-circuit-identifier	The identifier code used with the virtual path identifier for routing <A href="bword://ATM">ATM </A><A href="bword://cell">cells </A>.
virtual path	A group of virtual circuits bundled together.
virtual path identifier (VPI)|virtual-path-identifier	The identifier code used with the virtual circuit identifier for routing <A href="bword://Asynchronous Transfer Mode (ATM)">ATM </A><A href="bword://cell">cells </A>.
Virtual Private Network (VPN)|virtual-private-network	A service from telephone companies to provide PBX trunking services, typically including volume price discounts.
Virtual Reality Modeling Language (VRML)|virtual-reality-modeling-language	Similar to <A href="bword://Standardized General Markup Language (SGML)">SGML </A>and <A href="bword://HyperText Markup Language (HTML)">HTML </A>, the Virtual Reality Modeling Language (VRML) provides a way to textually represent objects in a three-dimensional virtual world, defining color, size, shape, lighting factors, and so forth.
virus	A program that was designed to do something usually counterproductive and occasionally destructive, whether through ignorance or malice, to your work. Other similar terms include <A href="bword://worm">worm </A>and <A href="bword://trojan horse">trojan horse </A>.
Voice Activity Detection (VAD)|voice-activity-detection	A technology that recognizes when a person is speaking and when a person is silent to suppress sending unnecessary noise across a telecommunications line.
VPI	See <A href="bword://virtual path identifier (VPI)">virtual path identifier (VPI) </A>.
VPN	See <A href="bword://Virtual Private Network (VPN)">Virtual Private Network (VPN) </A>.
VRML	See <A href="bword://Virtual Reality Modeling Language (VRML)">Virtual Reality Modeling Language (VRML) </A>.
WAIS	See <A href="bword://Wide Area Index System (WAIS)">Wide Area Index System (WAIS) </A>.
WAN	See <A href="bword://Wide Area Network (WAN)">Wide Area Network (WAN) </A>.
Wave Division Multiplexing (WDM)|wave-division-multiplexing	A means of multiplexing different wavelengths of light onto the same physical fiber-optic communications line pair, allowing up to a 40x increase in bandwidth. A single wavelength of light limits a T1 line to 1.4 Mb/s (+/- allowing for clocking); using different wavelengths of light allow the same fiber pair to carry 60Mb/s of data.
WCP	See <A href="bword://Wellfleet Compression Protocol (WCP)">Wellfleet Compression Protocol (WCP) </A>.
WDM	See <A href="bword://Wave Division Multiplexing">Wave Division Multiplexing </A>.
Wellfleet Compression Protocol (WCP)|wellfleet-compression-protocol	The proprietary protocol that allows Wellfleet routers to make more efficient use of network bandwidth for inter-router communications.
Wide Area Index System (WAIS)|wide-area-index-system	A means for indexing and searching WWW documents.
Wide Area Network (WAN)|wide-area-network	A <A href="bword://network">network </A>of machines in a wide area, such as one or more metropolitan areas. Can consist of multiple <A href="bword://Local Area Network (LAN)">Local Area Networks (LAN) </A>.
Windows Internet Naming Service (WINS)|windows-internet-naming-service	A system that determines the IP address associated with a particular network computer. This is called name resolution. WINS supports network client and server computers running Windows and can provide name resolution for other computers with special arrangements. Determining the IP address for a computer is a complex process when <A href="bword://Dynamic Host Configuration Protocol (DHCP)">DHCP </A>servers assign IP addresses dynamically. For example, it is possible for DHCP to assign a different IP address to a client each time the machine logs on to the network. See also <A href="bword://Domain Name Service (DNS)">Domain Name Service (DNS) </A>.
Windows NT File System (NTFS)|windows-nt-file-system	One of the <A href="bword://file system">file system </A>for the Windows NT operating system (Windows NT also supports the <A href="bword://File Allocation Table (FAT)">FAT </A>file system). NTFS has features to improve reliability, such as transaction logs to help recover from disk failures. To control access to files, you can set permissions for directories, individual files, or both. NTFS files are not accessible from other operating systems such as <A href="bword://Disk Operating System (DOS)">DOS </A>.
WINS	See <A href="bword://Windows Internet Naming Service (WINS)">Windows Internet Naming Service (WINS) </A>.
WKS record	See <A href="bword://DNS record types">DNS record types, WKS record </A>.
World Wide Web (WWW)|world-wide-web	A <A href="bword://hypertext">hypertext </A>-based client/server model for finding and accessing resources on the Internet.
worm	A virus-like program designed to damage your data and/or negatively affect your productivity. See <A href="bword://virus">virus </A>.
WWW	See <A href="bword://World Wide Web (WWW)">World Wide Web (WWW) </A>.
X pixmap (XPM)|x-pixmap	An encoding standard for X Windows pixel maps. All Tivoli bitmaps (for example, icons) are stored in XPM format.
X Window System (X11)|x-window-system	Developed at <A href="bword://Massachusetts Institute of Technology (MIT)">MIT </A>, a windowing system for Unix and similar hosts. Allows for multiple users, many different levels of customization, high flexibility, and reasonable overhead. Defined in <A href="http://ftp.isi.edu/in-notes/rfc1198.txt">RFC 1198 </A>.
X.25|x-25	An <A href="bword://Open Systems Interconnection (OSI)">Open Systems Interconnection (OSI) </A>protocol defining packet structure and exchange.
X.400|x-400	An <A href="bword://Open Systems Interconnection (OSI)">Open Systems Interconnection (OSI) </A><A href="http://ftp.isi.edu/in-notes/rfc1465.txt">protocol (RFC 1465) </A>defining mail exchange.
X.500|x-500	An <A href="bword://Open Systems Interconnection (OSI)">Open Systems Interconnection (OSI) </A><A href="http://ftp.isi.edu/in-notes/rfc2120.txt">protocol (RFC 2120) </A>defining directory services. See also <A href="bword://Lightweight Directory Access Protocol (LDAP)">Lightweight Directory Access Protocol (LDAP) </A>.
X/Open|x-open	An independent, worldwide, open systems organization headquartered in the UK and supported by most of the world's largest information system suppliers, user organizations and software companies. Its mission is to bring to users greater value from computing, through the practical implementation of open systems.
X11	See the <A href="bword://X Window System (X11)">X Window System (X11) </A>.
XDR	See <A href="bword://eXternal Data Representation (XDR)">eXternal Data Representation (XDR) </A>.
Xerox Network Systems (XNS)|xerox-network-systems	The network architecture developed by the Xerox Corporation in the 1970s. The XNS Internet protocol suite is similar to the TCP/IP suite. However, different packet formats and terminology are used. XNS protocols establish a means of transport for data across an interconnection of network or Internet. A sample library provides user applications for XNS, such as the courier, associate printing, filing, and clearinghouse protocols.
XNS	See <A href="bword://Xerox Network Systems (XNS)">Xerox Network Systems (XNS) </A>.
XPG3	X/Open Portability Guide Version 3.
XPG4	X/Open Portability Guide Version 4.
XPM	See <A href="bword://X pixmap (XPM)">X pixmap (XPM) </A>.
Yellow Pages (YP)|yellow-pages	See <a href="bword://Network Information Service (NIS)">Network Information Service (NIS) </A>.
YP	See <a href="bword://Network Information Service (NIS)">Network Information Service (NIS) </A>.
zone	One or more <a href="bword://domain">domains </A>in a <a href="bword://Domain Name Service (DNS)">DNS </A>hierarchy or a db.name file.
