##name	Hepatitis Central (TM) Liver Disease Medical Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Vikki Shaw
##copyright	<a href=http://hepatitis-central.com/hcv/glossary/main.html></a>
##email	hepatitis-central@hepatitis-central.com
##description	Medical terms for liver disease with an emphasis on Hepatitis.
##browsingEnabled	
##bgl_creationTime	2000/08/15, 12:19
##bgl_middleUpdated	2000/08/23, 12:23
8EAF66FD.bmp	File: 8EAF66FD.bmp
Terminal Portal Tract	A mesenchyme-based structure containing 1 or more parallel sets of (bile duct and hepatic artery), and only 1 portal venous channel; the classic "portal triad."
Terminal Portal Vein	The smallest branch of the portal vein that gives rise to portal venules. Corresponds to the portal vein seen in terminal portal tracts
Testing for Safety and Effectiveness	New drugs approved by the U.S. Government must not only be shown to be safe to use, but also to be effective at producing the desired effect. All candidate drugs must go through multiple phases of testing before they are approved. Early testing shows safety in animals and humans, while the later phases test for effectiveness and further confirm safety. This process is very expensive and may take many years. For this reason, many potential drugs remain untested
Testosterone	Naturally occurring androgenic hormone
Tetany	Muscle spasm
TF	Tube Feeding
Thalamus	Part of the brain
Therapeutic Range	Maximum effectiveness of a drug is generally found only for a narrow range of dosages. Below that range, the amount of drug in the body is too low to have the desired effect. Above that range, undesirable side effects or toxicity are produced. Drugs with a narrow therapeutic range (e.g., digitoxin), are more dangerous than drugs with a large therapeutic range (i.e. vitamin C)
Therapy	Treatment of a disease
Thiamine	Vitamin B-1. A B-complex vitamin that acts as a coenzyme necessary for the conversion of carbohydrates into glucose, which is burned in the body for energy. It is essential for the functioning of the nervous system as well as the muscles and heart, aids in the digestion of carbohydrates; stabilizes the appetite; and promotes growth & good muscle tone. A deficiency of Thiamin may lead to the loss of appetite, insomnia, weakness, fatigue, paralysis, nervous irritability, weight loss, minor aches & pains, mental depression & constipation, and heart & gastrointestinal problems
Thistle	Considered a diaphoretic, stimulant, tonic, emetic and emmenagogue. In large doses, Blessed Thistle acts as a strong emetic, producing vomiting with little pain and inconvenience. Also see Milk Thistle
Threonine	L-Threonine, Essential amino acid needed for proper growth in infants and maintenance of nitrogen balance in adults. Found in eggs, milk, gelatin, and other proteins. Helps prevents fat build-up in the liver; helps the digestive and intestinal tracts function more smoothly; and assists metabolism & assimilation
Thrill	A vibration that a doctor or nurse can feel by touch, often used to describe cardiac murmurs that can be felt through the chest wall
Thrombocytopenia	Low blood platelet count
Thrombocytosis	Increased platelets in the blood
Thromboembolism	Blood clotting
Thrombolytic	Dissolving blood clots
Thrombophlebitis	Vein inflammation plus blood clotting
Thrombosis	Blood clot
Thrombus	Blood clot
Thrush	Fungus infection in the mouth
Thyme	Also called Creeping thyme, Mountain thyme, and Wild thyme. Used as a anthelmintic, antispasmodic, carminative, diaphoretic, expectorant, and sedative. As a tincture, extract, or infusion, it is used for throat and bronchial problems, acute bronchitis, laryngitis, and whooping cough, diarrhea, chronic gastritis, and lack of appetite. Excessive internal use of Garden thyme can lead to symptoms of poisoning and to over stimulation of the thyroid gland
Thymidine	One of the four basic nucleotides that comprise DNA
Thymidine Kinase	An enzyme that is involved in DNA replication and that increases greatly during infection with some viruses (as the herpesvirus causing herpes simplex) and during periods of increased growth rate, as in liver regeneration
Thyrotoxicosis	Overactive thryoid
Thyroxine (T4)|Thyroxine	This is a measurement of the total thyroxine in the serum, including both the physiologically active (free) form, and the inactive form bound to thyroxine-binding globulin (TBG). It is increased in hyperthyroidism and in euthyroid states characterized by increased TBG. Occasionally, hyperthyroidism will not be manifested by elevation of T4 (free or total), but only by elevation of T3 (triiodothyronine). Therefore, if thyrotoxicosis is clinically suspect, and T4 and FTI are normal, the test &quotT3 -RIA" is recommended (this is not the same test as &quotT3 uptake," which has nothing to do with the amount of T3 in the patient's serum). T4 is decreased in hypothyroidism and in euthyroid states characterized by decreased TBG. A separate test for &quotfree T4" is available, but it is not usually necessary for the diagnosis of functional thyroid disorders <BR>
Thyroxine-Binding Globulin	A blood serum glycoprotein that is synthesized in the liver and that binds tightly to thyroxine and less firmly to triiodothyronine preventing their removal from the blood by the kidneys and releasing them as needed at sites of activity
tid	Three times a day
Tincture	Alcoholic solution of medicinal substances, usually 50% alcohol
Tisane	An infusion of flowers
Tissue Typing	Blood test (performed prior to transplantation) to evaluate the closeness of tissue match between donor's organ and recipient's HLA antigens
Titre	Concentration of a substance in solution
TIW	Three times a week
TMV	Tobacco Mosaic Disease
Tobacco	Nicotiana Tabacum. Tobacco is used as a diuretic, discutient, expectorant, sedative, and sialagogue, and internally only as an emetic, when all other emetics fail. Externally the nicotine in tobacco is an antiseptic
Tobacco Mosaic Disease	First recognized viral disease, tobacco mosaic disease is caused by the tobacco mosaic virus (TMV). It attacks tobbaco leaves, causing a mosaic-like pattern of discolorations in the plant <BR>
Tocopherol	Any of several fat soluble, oily, phenolic compounds with antioxidant vitamin E activity
Tocotrienol	Form of vitamin E that differs from tocopherols by possessing three double bonds in its side chain rather than being saturated. Tocotrienols have recently been isolated and have antioxidant capabilities greater than vitamins C and E and their tocopherol counterpart
Tomography	CT scanning
Tonic	Drug or medicine that improves body tone by stimulating tissue nutrition. Substance that invigorates, restores, or stimulates the system
Topical	Applied to the surface
Toradol	Ketorolac, an injectable nonsteroid antiinflammatory agent often used as a substitute for morphine in intoxicated patients or for those patients suspected of seeking narcotics
Total Parenteral Nutrition	TPN. Intravenous infusion of all nutrients through a catheter placed in a large vein near the collar bone. TPN is used to ensure that malnourished patients or severely ill receive adequate nutrition, to rest the bowel, or to prepare poorly nourished patients for surgery
Total Protein	Increase in serum total protein reflects increases in albumin, globulin, or both. Generally significantly increased total protein is seen in volume contraction, venous stasis, or in hypergammaglobulinemia. Decrease in serum total protein reflects decreases in albumin, globulin or both
Tox Screen	Toxicological analysis of the blood, ordered when a drug overdose is suspected and the drugs need to be identified
Toxic Effects	The physiologic, physical, or laboratory manifestations or derangement's that can be attributed to the presence of a substance within the body
Toxic Threshold	The minimum dose of a medication or herbal remedy required to produce toxicity. This level is not always well- defined, as it may depend on the individual taking the treatment
Toxicity	Poisonousness
Toxicological	Poison study related
Toxin	Any chemical that interferes with normal cell function. Toxins may be man- made (such as DDT), or made by plants (phytotoxins), fungi (mycotoxins), or bacteria. Many herbal remedies obtain their effect from low levels of phytotoxins
Toxoids	Preparations of pathogenic organisms or their derivatives made nontoxic and intended for active immunologic prophylaxis. They include deactivated toxins
TPN	Total Parenteral Nutrition-- can provide all or most of a patient's nutrient requirements by intravenous means
Trace Element	Essential mineral that is essential to nutrition. Analytical chemists prefer to call minerals, trace elements and Nutritionists prefer to call minerals either minerals or trace minerals depending on the amount needed by the body
Trace Minerals	Minerals that occur in tiny amounts within the body. An aid in replacing electrolytes lost through heavy perspiration, diarrhea, and protect against toxic reaction and heavy metal poisoning. They are essential in the effective assimilation and utilization of vitamins and other nutrients
Transaminase	Enzyme
Transaminases	Liver enzymes in the blood which can signal liver infection. The same as ALT and AST
Transcortin	An alpha globulin produced in the liver that binds with and transports hydrocortisone in the blood
Transcriptase	RNA polymerase; an enzyme that catalyzes the synthesis of RNA with DNA serving as a template, also known as RNA transcriptase
Transcutaneous	Through the skin
Transdermal	Through the skin
Transfusion	Introduction of whole blood or components of blood (platelets, plasma) from one person into the body of another
Transitory	Brief
Transmission	Passing of a disease or infection from one person to another. The process by which a pathogen passes from a source of infection to a new host. There are two major types: horizontal and vertical transmission. The majority of transmission processes operate horizontally
Transmission Chain	Illustration adapted from Dickinson & Gordon (1990) to show the necessary factors required for the transmission of viral hepatitis
Transmission Threshold	Occurs for a parasite when the basic reproductive rate Ro is equal to 1. Below this threshold level the disease is unable to maintain itself within the host population. Typically, for directly transmitted parasites there is a transmission threshold for the host population size
Transplantation	Implanting organs or tissue from one person to another
Treatment	Therapy, Administration or application of a remedy to a patient with an injury or disease
Triage	The system of prioritizing patients in an emergency situation in which there are a great number of injured or ill
Trichloroacetic Acid	CCI3COOH, Toxic, deliquescent, colorless crystals with a pungent aroma, used as a chemical intermediate and library reagent, and in medicine, pharmacy, and herbicides
Tricyclic	Drugs used to treat depression
Triglycerides	Lipids (fat-like substances) carried through the bloodstream to the tissues. The bulk of the body's fat tissue is in the form of triglycerides, stored for later use as energy. We get triglycerides primarily from the fat in our diet. Markedly increased triglycerides (>500 mg/dL) usually indicate a nonfasting patient (i.e., one having consumed any calories within 12-14 hour period prior to specimen collection). If patient is fasting, hypertriglyceridemia is seen in hyperlipoproteinemia types I, IIb, III, IV, and V. Exact classification theoretically requires lipoprotein electrophoresis, but this is not usually necessary to assess a patient's risk to atherosclerosis. Cholestyramine, corticosteroids, estrogens, ethanol, miconazole (intravenous), oral contraceptives, spironolactone, stress, and high carbohydrate intake are known to increase triglycerides. Decreased serum triglycerides are seen in abetalipoproteinemia, COPD, hyperthyroidism, malnutrition, and malabsorption states. Most important of three groups of neutral fats; the basic unit consists of a molecule of glycerol in ester bond with three molecules of fatty acid; it serves as the major storage form of fatty acids and is practically the exclusive constituent of adipose tissue
Tristis	Dull in color
Trivalent	With a valence of three
Trophic	Pertaining to the functions of nutrition, digestion and growth
Tropical Sprue	Condition of unknown cause in which abnormalities of the intestinal lining interfere with the normal absorption of food. Leads to excess fat in the stool. Characterized by anemia
Tropism	The ability of a virus to infect specific cell or tissue types
True-Positive	Test result that accurately gives a positive reading
Tryptophan	Essential amino acid. Natural relaxant and sleep aid due to its precursor role in serotonin (a neurotransmitter) synthesis. Along with tyrosine, it is used in the treatment of addictions. A natural relaxant, Tryptophan helps alleviate insomnia by inducing normal sleep; helps in the treatment of migraine headaches; helps the immune system; reduces anxiety & depression; helps reduce the risk of artery & heart spasms and works with Lysine in reducing cholesterol levels
TSH Test	Test is performed to assess the activity of the thyroid gland. It involves measuring the concentration of thyroid-stimulating hormone (TSH) in the blood serum. TSH, which is secreted by the pituitary gland, stimulates the thyroid gland to produce hormones. A change in the level of TSH in the blood may signify a malfunctioning of the thyroid gland
TTH	Transfusion Transmitted Hepatitis
TTP	Thrombotic Thrombocytopenic Purpura
Tubercular	Nodular
Tubules	Small tubes
Tumor	Swelling or enlargement of body tissue that performs no useful function. It can be either cancerous (malignant) or harmless (benign)
Turkey Rhubarb	Helps to improve appetite, increase salivary & gastric flow, and promotes healthy liver function & bile flow. Acts both as a laxative in cases of constipation, and as an astringent in cases of diarrhea
Turmeric	Contains Curcumin. Curcumin increases the secretion of bile by stimulating the bile duct. It also protects the liver by detoxification, stimulating the gall bladder and scavenging free radicals. With the help of the adrenal glands, it inhibits both platelet aggregation and the enzymes which induce inflammatory prostaglandins. Curcumin may also help break down fats and reduce cholesterol. Large doses not recommended in cases of acute bilious colic, obstructive jaundice, painful gallstones, and extremely toxic liver disorders
Type & Crossmatch	Blood typing to identify patient's blood type
Type I Mortality	A mortality schedule in which all hosts are assumed to live for a fixed number of years equal to the life expectancy
Type II Mortality	A mortality schedule in which all hosts are assumed to die at a constant rate. This constant rate is equal to the inverse of the life expectancy
Tyramine	Amino acid synthesized in the body from the essential amino acid tyrosine that has a sympathomimetic action and is derived from tyrosin
Tyrosine	Nonessential amino acid but may be essential for individuals with certain diseases or nutritional concerns. May be important for neurotransmitter synthesis and mood regulation. May be useful for depression, allergies and addictive states. Tyrosine transmits nerve impulses to the brain; helps overcome depression; improves memory; increases mental alertness; and promotes the healthy functioning of the adrenal thyroid, and pituitary glands
Tyrosinemia	A rare inherited disorder of tyrosine metabolism that is characterized by abnormally high concentrations of tyrosine in the blood and urine with associated abnormalities especially of the liver and kidneys
U/A	Urinalysis, used to test for kidney failure, dehydration, diabetes, undernourishment, or bladder or kidney infection
UBW	Usual Body Weight
UDCA	Ursodeoxycholic Acid, Actigall
UDP	Hepatic Uridine Diphosphoglucuronate
UES	Upper Esophageal Sphincter
UGI	Upper Gastrointestinal
UIQ	Upper Inner Quadrant
Ulcer	Open sore on the skin surface or on a mucous surface such as the lining of the stomach
Ulcerative Colitis	Chronic inflammatory disease of the large intestine lining
Ulcerogenic	Ulcer causing
ULN	Upper Limit of Normal
ULQ	Upper Left Quadrant
Ultrasound	Also known as Ultrasonic imaging, ultrasonography, echoscanning. Diagnostic test in which sound pulses are sent into the body. The returning echoes are collected and a picture is produced from them. Uses the same technology as sonar
Uncoating	The stage of viral replication at which structural proteins are lost and the virus genome is exposed to the replication machinery
Unconjugated	Free
Unguent	Fatty medicinal preparation for external use that liquefies when rubbed into the skin
Unicorn Root, False|False Unicorn Root|Unicorn Root	Chamaelirium Luteum. Considered an diuretic, emetic, tonic, and Vermifuge. Useful in impotence, as a tonic in genito urinary weakness or irritability, liver and kidney diseases, especially in diseases due to poor action of the liver. In large doses, False Unicorn Root is a cardiac poison
Unicorn Root, True|True Unicorn Root|Unicorn Root	Aletris Farinosa. The fresh root of True Unicorn in large doses is somewhat emetic, cathartic and narcotic; when dried, these properties are lost. When dried, it becomes a bitter tonic and its tincture or decoction has been used in colic, flatulence, hysteria, and in dyspepsia where there is an absence of urinary phosphates. It has a tonic influence on the female generative organs, being of use in cases of habitual miscarriage <BR>
Unilateral	One sided, affecting one side
Unitdose	Single dose
Universal Precautions	Term used to describe various practical measures which can minimize the risk of infection from blood and body fluids
Unsaturated Fat	Type of fat that is usually liquid at refrigerator temperature. Monounsaturated fat and polyunsaturated fat are two kinds of unsaturated fat
UOQ	Upper Outer Quadrant
Upper GI Series	Barium Meal. Diagnostic procedure in which x-rays are taken after the patient swallows a liquid containing barium. The barium liquid helps to outline the esophagus, duodenum, and stomach so that they show up clearly on x-ray
UQ	Upper Quadrant
Urea	Main end product of mammalian protein metabolism, formed in the liver from amino acids and compounds of ammonia; the main nitrogenous compound of urine; an average person, excretes about 30 grams of urea per day
Urea Nitrogen (BUN)|Urea Nitrogen	Serum urea nitrogen (BUN) is increased in acute and chronic intrinsic renal disease, in states characterized by decreased effective circulating blood volume with decreased renal perfusion, in postrenal obstruction of urine flow, and in high protein intake states. Decreased serum urea nitrogen (BUN) is seen in high carbohydrate/low protein diets, states characterized by increased anabolic demand (late pregnancy, infancy, acromegaly), malabsorption states, and severe liver damage
Uremia	Kidney failure
URI	Upper Respiratory Infection
uria	(suffix)-Urine
Uric Acid	Increase in serum uric acid is seen idiopathically and in renal failure, disseminated neoplasms, toxemia of pregnancy, psoriasis, liver disease, sarcoidosis, ethanol consumption, etc. Many drugs elevate uric acid, including most diuretics, catacholamines, ethambutol, pyrazinamide, salicylates, and large doses of nicotinic acid. Decreased serum uric acid level may not be of clinical significance. It has been reported in Wilson's disease, Fanconi's syndrome, xanthinuria, and (paradoxically) in some neoplasms, including Hodgkin's disease, myeloma, and bronchogenic carcinoma. Uric acid is formed in the breakdown of nucleoproteins in the tissues, and excreted in the urine. It is found in the bloodstream within a normal range (2 - 8 milligrams per deciliter). Elevated blood uric acid levels can put patients at an increased risk for kidney stone formation
Uric Acid Levels	Uric acid is formed in the breakdown of nucleoproteins in the tissues, and excreted in the urine. It is found in the bloodstream within a normal range (2 - 8 milligrams per deciliter). Elevated blood uric acid levels can put patients at an increased risk for kidney stone formation
Uricase	An enzyme that promotes oxidation of uric acid to allantoin, carbon dioxide, and other products and that is found esp. in the liver, kidney, and brains of most animals other than primates
Urinary Tract Infection	UTI--Infection of one or more parts of the urinary tract
URO-D	Uroporphyrinogen Decarboxylase, a hepatic enzyme
URQ	Upper Right Quadrant
Ursodeoxycholic Acid	Drug, similar to Chenodeoxycholic Acid, that is being tested for safety and effectiveness in dissolving gallstones
Ursodiol	Actigall. A water-soluble bile acid found in high concentrations in the bile of bears. When administered to humans, it tends to replace less water-soluble bile acids in the bile. Ursodiol has been shown to reduce liver inflammation associated with a variety of chronic liver diseases, although whether is prevents progression to cirrhosis and liver failure is still under investigation. Also known as ursodeoxycholic acid and Actigall <BR>
USPHS	United States Public Health Service
UTI	Urinary Tract Infection
Uva Ursi	Also known as Bearberry, Bear's Grape, Kinnickinick, Mealberry, Mountain Cranberry and Whortleberry. Contains a plant glycoside, Arbutin, which breaks down in the body to form hydroquinone, a chemical compound that serves as an effective urinary antiseptic and astringent. Uva Ursi contains other compounds, including Ursolic acid, which is known to be an effective diuretic. Nausea and vomiting may occur in sensitive adults and children. Should not be taken with drugs that lead to the formation of acid urine
V	Vomiting
Vaccine	Preparation introduced into the body to cause the production of antibodies to create an immunity to specific diseases and viruses. A drug intended to induce active artificial immunity against a pathogen. Vaccines may be live or dead. Live vaccines are usually attenuated versions of the wildtype pathogen, such as the MMR vaccines, which are strains of measles mumps and rubella viruses repeatedly passaged through cell lines until non-pathogenic. Typically, live vaccines need only be given as a single dose to induce a full immunological response, inducing specific memory. Dead vaccines are either killed whole parasite, as with the Salk polio strain and pertussis vaccine, or some highly immunogenic fraction of the parasite, as in toxoid vaccines. Killed vaccines and toxoids which do not multiply in the host must usually be administered in multiple doses to induce a full immunological response. Vaccination should be distinguished from passive immunization in which concentrated specific antibodies which can be used therapeutically to abrogate an ongoing infection or to provide short term protection (of the order of months), for example against hepatitis A. Passive immunization does not induce immunological memory <BR>
Vagal	Nerve related
Vagotomy	Surgical procedure in which the nerves to the stomach are
Vagotonia	Nerve complaint
Vagus Nerve	Nerves to the stomach that are important in the production of stomach acid
Valerian Root	Valeriana Officinalis. Valerian is a root that has been used since ancient Greek times for its relaxing, sedative effects. Aside from the important valerenic acid, over 120 other important components have been identified from the root and its essential oil. Safe and effective anti-anxiety agent and sedative for treatment of restlessness and sleep disturbances resulting from nervous conditions. Those with impaired kidney or liver functions should not take valerian except under a physician's supervision. Valerian can interact with alcohol, certain antihistamines, muscle relaxants, psychotropic drugs and narcotics <BR>
Valine	Essential amino acid needed for optimal growth in infants and for nitrogen equilibrium in adults. Promotes mental vigor, muscle coordination and calm emotions
Van Den Bergh Test	A test indicating presence of bilirubin in the blood when a diazotizing reagent added to blood serum turns it red, as in jaundice and destructive diseases of the liver
Vanadium	Non-essential mineral. Believed that Vanadium is probably essential to growth and involved in fat metabolism. Vanadium deficiency can increase blood cholesterol and triglyceride levels
Variceal Bleeding	Bleeding from abnormal blood vessels in the esophagus. These may occur in cirrhosis
Varices	Esophageal and Gastric--Submucosal varices of the lower esophagus or gastric fundus mucosa, frequently caused by the development of portal collateral vessels as a result of portal hypertension. Abnormally dilated/stretched veins
Vascular	Blood vessel related
Vasculitis	Blood vessel inflammation
Vasoactive	Affecting blood vessels
Vasoconstriction	Narrowing of the small arteries
Vasodilatation	Widening of the blood vessels
Vasomotor	Blood flow-related
Vasopressor	Substance affecting blood flow
Vater's Ampulla	The dilatation formed by junction of the common bile duct and the pancreatic ducts proximal to their opening into the lumen of the duodenum
Vector	The intermediate hosts of parasites with indirect life cycles. Anything which transmits parasites. An organism responsible for transmitting a pathogen from one host to another, e.g. a mosquito. (In molecular biology, a molecule used to clone nucleic acid sequences)
Vectorial Capacity	In vector-borne infections such as malaria, the vectorial capacity is a concept analogous to the contact rate in directly-transmitted diseases. It is, thus, a function of (a) the vector's density in relation to its vertebrate host, (b) the frequency with which it takes blood meals on the host species, (c) the duration of the latent period in the vector, and (d) the vector's life expectancy <BR>
Vegetal Silica	Equisetum Arvense. Also known as horsetail and is a member of the Equisetaceae family. Vegital Silica, or Horsetail, is found in marshes and on the edges of ponds. The plant itself is more closely related to a fern, rather than a flower, due to its dull and flowerless appearance. It is a rush-like perennial with hollow, jointed stems and scale-like leaves <BR>
Vegetative	Without consciousness
VEGF	Vascular Endothelial Growth Factor
Venepuncture	The process of entering a vein. Commonly used to describe the process of gaining a blood sample
Venipuncture	The process of entering a vein. Commonly used to describe the process of gaining a blood sample
Veno-Occlusive Disease-VOD|VOD|Veno-Occlusive Disease	The other major cause of hepatic venous outflow obstruction is veno-occlusive disease; it differs from Budd-Chiari syndrome in that it is the smaller intrahepatic venules within the liver that are primarily involved usually in a non-thrombotic manner. There is usually a defined exposure to a toxic agent or physical injury. In some parts of the world naturally occurring toxins (pyrrolizidine alkaloids - Jamaican bush tea) remains a significant cause of hepatic disease, particularly in children. Presently in the United States bone marrow transplantation is the most frequent setting for the development of VOD. This is related to the radiation and chemotherapeutic agents used in these patients. Renal transplant patients receiving immunosuppression agents are also at risk for VOD
Venogram	A procedure in which a contrast medium is injected into a vein so that an X-ray photograph will reveal the shape, size, and extent of the vein.
Venous	Vein related
Ventilator	Machine that helps a patient breathe
Vermifuge	Agent that destroys or expels parasitic worms, especially of the intestine
Versed	A benzodiazepine muscle relaxant used to sedate, often in conjunction with the paralyzing agent pavulon
Vertical Transmission	Vertical transmission occurs when a parent conveys an infection to its unborn offspring, as occurs in syphilis in man or in many arboviruses of arthropods. Perinatal infection is a special form of vertical transmission
Very Low Density Lipoprotein	Class of low density conjugated proteins consisting of a protein and a lipid
Vesicles	Small bubbles of lipid within a cell, used for the transport of materials within the cell and between the outside environment and the cell membrane . Small bladder or sac containing liquid
VH	Viral Hepatitis
VHDL	Very High Density Lipoprotein
Vial	small bottle with a rubber stopper from which medicine or doses are supplied
VIP	Vasoactive Intestinal Polypeptide
Viral	Pertaining to a virus in origin
Viral Carrier	An individual who is infected with a quantity of specific viral material and is seen as being potentially infective to others
Viral Envelope Proteins	Layers of protein which surround the capsid in animal viruses with tubular nucleocapsids. The envelope consists of an inner layer of lipids and virus specified proteins also called membrane or matrix proteins. The outer layer consists of one or more types of morphological subunits called peplomers which project from the viral envelope; this layer always consists of glycoproteins
Viral Hepatitis	Form of hepatitis caused by one of the hepatitis viruses. HAV, HBV, HCV, HDV, HEV, HGV
Viral Hepatitis Vaccines	Any vaccine raised against any virus or viral derivative that causes hepatitis
Viral Load	The amount of virus present in a person’s blood stream. It is usually measured by the PCR quantitative test and the result is given in number of virus particles per ml of blood
Viral Particle	New viruses reproduced inside of a cell
Viral Proteins	Proteins found in any species of virus. Among the most important characteristics of a virus is the nature of the proteins which make up its envelope, capsid, and spikes. Proteins determine the infective properties of the virus
Viral Quantity	Referring to the amount of virus present in the body. Also called viral load
Viral Titer	Measurement of the amount of virus present
Viremia	Presence of a particular virus in a patient's blood
Virion	Rudimentary virus particle with a central nucleoid surrounded by a protein sheath, complete virus particle. A mature and infectious virus particle.Structurally mature, extracellular virus particles
Viroid	Composed of nothing more than a single, circular strand of genetic material, and cause disease in plant cells. Replicating in the nuclei of plant cells, often cause s striking diseases in their host plants. Lacking even a protective shell of protein, viroids do not spread easily from one cell or plant to another
Virulence	The case mortality rate of an infection. The extent to which a pathogen harms its host. These are different usages: what they have in common is that they refer to the effect on an already infected host, not to the degree of transmissibility to a subsequent susceptible
Virus	A vast group of minute structures, composed of a sheath of protein encasing a core of nucleic acids which are the building blocks of RNA and DNA. They are capable of infecting almost all members of the animal and plant kingdoms, including bacteria. Viruses are characterised by a total dependence on living host cells for reproduction and lack independent metabolism. Most viruses only infect one species. HCV only infects humans. 2. Living virus that can multiply in the body and cause disease 3. Sub-microscopic life form that uses host cells - bacteria, plant cells, or even human body cells to reproduce itself. A virus normally consists of a small amount of genetic material (which it uses to reproduce itself) and a protective coat. Viruses are very small, most human viruses are less than 150 nanometers in diameter <BR>
Virus Attachment Protein	The protein on the surface of a virus particle responsible for binding the receptor
Virus Diseases	General term for diseases produced by viruses
Virusoid	Extremely simple virus, normally consisting of little more than a single circular strand of genetic material. Virusoids infect other viruses, using the replication processes of the host virus to replicate themselves instead
Visceral	Relating to an organ in the chest area
Viscerotome	Instrument used to obtain a liver tissue sample from a cadaver
Viscus	An internal organ of the body; particularly one located in the large cavity of the trunk such as the heart, liver, or intestine
Vitals	Vital organs such as the brain, heart, liver, and lungs
Vitamin	Organic compound essential in small quantities for normal physiologic and metabolic functioning of the body. Vitamins help regulate metabolism, help convert fat and carbohydrates into energy, and assist in forming bone and tissue. Vitamins cannot be assimilated without ingesting food
Vitamin A	Beta Carotene. Fat soluble vitamin essential for health. Plays an important part in the growth and repair of body tissue, protects epithelial tissue, helps maintain the skin and is necessary for night vision. It is also necessary for normal growth and formation of bones and teeth, for the production of red and white corpuscles in the blood, and for lactation. A deficiency of Vitamin A may result in night blindness; rough, dry, scaly skin; increased susceptibility to infections; lack of tearing; loss of smell & appetite; frequents fatigue and/or defective teeth & retarded gum growth
Vitamin B-1	Thiamin. Plays a key role in the body's metabolic cycle for generating energy; aids in the digestion of carbohydrates; promotes growth good muscle tone, essential for the normal functioning of the nervous system, muscles heart, and stabilizes the appetite. A deficiency of Vitamin B1 may lead to the loss of appetite; weakness fatigue; paralysis nervous irritability; loss of weight; insomnia; minor aches pains; mental depression constipation, and/or heart gastrointestinal problems
Vitamin B-12	Cobalamin. Essential for the normal functioning of all body cells, especially those of bone marrow, gastrointestinal tract and nervous system Also necessary for the formation of red blood cells. Prevents pernicious anemia and is necessary to a healthy nervous system. It is involved in synthesis of genetic material (DNA). It iss needed for effective calcium absorption in the body. A deficiency of Cobalamin may lead to pernicious anemia, poor appetite, brain damage, degeneration of spinal cord, depression, nervousness, neuritis, growth failure in children, tiredness, and/or lack of balance <BR>
Vitamin B-15	Pangamic Acid. Has antioxidant properties. Protects against urban air pollutants, protects the liver from the ravages of alcohol, stimulates increased immune system response, extends cell life, cures fatigue, lowers blood cholesterol levels, wards off hangovers, and assist sin the regulation of hormones <BR>
Vitamin B-3	Niacin. Improves circulation and reduces the cholesterol level in the blood; reduces high blood pressure; helps metabolize protein, sugar &amp; fat; maintains the nervous system; increases energy through proper utilization of food; prevents pellagra; and helps maintain a healthy skin, tongue &amp; digestive system. A deficiency of Niacinamide may result in fatigue, gastrointestinal disturbance, headaches, indigestion, irritability, loss of appetite, mental depression, nervousness, minor aches &amp; pains, insomnia, skin disorders, muscular weakness, bad breath, and/or canker sores <BR>
Vitamin B2	Riboflavin. Essential for cell growth and for enzymatic reactions by which the body metabolizes proteins, carbohydrates and fats. Aids in the formation of antibodies and red blood cells; maintains cell respiration; necessary for the maintenance of good vision, hair, nails and skin, alleviates eye fatigueand promotes general health. A deficiency of Vitamin B2 may result in itching and burning eyes; bloodshot eyes; dermatitis; digestive disturbances; sores in the mouth & on the lips; purplish tongue; retarded growth; sluggishness; trembling; and/or oily skin
Vitamin B6	Pyridoxine. A relatively little-known vitamin. Vitamin B6 takes part in many enzyme reactions and is particularly important for brain and nervous system functions. It is necessary for the synthesis & breakdown of amino acids, aids in fat and carbohydrate metabolism; maintains the central nervous system; aids in the formation of antibodies; aids in the removal of excess fluid of premenstrual women; promotes healthy skin; reduces hand numbness, leg cramps, muscle spasms, nausea , stiffness of hands; helps maintain a proper balance of sodium & phosphorous in the body. A deficiency of Vitamin B6 may result in anemia, dermatitis, insomnia, loss of hair, nervousness, skin eruptions, loss of muscular control, mouth disorders, muscular weakness, arm & leg cramps, slow learning, and/or water retention, but B-6 deficiency is rare
Vitamin C	Known as ascorbic acid, Vitamin C is a water-soluble antioxidant vitamin essential to the body's health. As an antioxidant, inhibits the formation of nitrosamines (a suspected carcinogen). Vitamin C is important for maintenance of bones, teeth, collagen and blood vessels (capillaries). Vitamin C also enhances iron absorption and red blood cell formation. Vitamin C also promotes the body's effective use of other nutrients, such as iron, B vitamins, vitamins A and E, calcium, and certain amino acids. By promoting the formation of strong connective tissue, it helps to heal wounds and burns. Stress, fever, and infection increase the body's need for vitamin C. A deficiency of Vitamin C may lead to soft & bleeding gums, bruising, anemia, loss of appetite, slow healing wounds & fractures, nosebleeds, swollen or painful joints, tooth decay, muscular weakness, skin hemorrhages, capillary weakness, and/or impaired digestion
