##name	Dictionary of Medicine (Shahram)
##sourceLang	English
##targetLang	English
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2003/04/24, 16:59
##author	Shahram Shahsavari
##email	shahram_3000@hotmail.com
##description	Dictionary of Medicine. Includes over 12,500 entries. Clear definitions in simple English. Example sentences show usage. Covers British and American English terms on topics such as surgery, general practice, hospitals, clinics and nursing. Quotations from journals and magazines. Line drawings of anatomical features. Tables of vitamins and calorie counts.  Homepage:  http://www.ShahramSh.s5.com/  ,  Email: ShahramShahsavari@hotmail.com.  Note that this is the testing version of the Dictionary , Since I have got lots of other works to do as well, the final version this Dictionary may come out a little bit later. For more information contact me through my Email.
##browsingEnabled	
##bgl_creationTime	2003/04/24, 13:15
8EAF66FD.bmp	File: 8EAF66FD.bmp
Vagina, septate	A vagina that is divided, usually longitudinally, to create a double vagina. This situation can be easily missed by the patient and even by the doctor on exam. If the patient becomes sexually active prior to diagnosis, one of the vaginas stretches and becomes "dominant". The other vagina slips slightly upward and flush and is a little difficult to enter.
Vaginal hysterectomy	Removal of the uterus through a surgical incision, not of the abdomen but, within the vagina. With a vaginal hysterectomy, the scar is not outwardly visible. A vaginal hysterectomy is as opposed to an abdominal hysterectomy.
Vaginitis	Inflammation of the vagina. The vagina is the muscular canal extending from the cervix to the outside of the body.
Varicella	A highly infectious viral disease, known familiarly as chickenpox. The "pox" of chickenpox is no major matter unless infected (through scratching) or occur in an immunodeficient person. However, there can be very major complications from chickenpox including pneumonia and encephalitis, particularly in adults but also sometimes in children. Reactivation of the same herpes virus to cause inflammation along a nerve of sensation is reponsible for shingles (zoster). The current aim in the U.S. is to achieve universal (or nearly universal) immunization of children with the chickenpox vaccine.
Varicella vaccination	See Vaccination, chickenpox.
Varicocele	Elongation and enlargement of the veins of the pampiniform plexus (the network of veins leaving the testis which join to form the testicular vein). Appears bluish through the scrotum and feels like a bag of worms. Can cause pain or discomfort.
Varix	An enlarged and convoluted vein, artery or lymphatic vessel.
Vasa previa	The umbilical cord vessels come before the fetal head during delivery.
Vascular endothelial growth factor (VEG-F)|Vascular endothelial growth factor	A gene that is responsible for the growth of blood vessels.
Vascular headache	A group of headaches felt to involve abnormal sensitivity of the blood vessels (arteries) in the brain to various triggers which results in rapid changes in the artery size due to spasm (constriction). Other arteries in the brain and scalp then open (dilate), and throbbing pain is perceived in the head. Migraine headaches are the most common type of vascular headache.
Vasoconstriction	Narrowing of the blood vessels resulting from contracting of the muscular wall of the vessels. The opposite of vasodilation.
Vasodilation	Widening of blood vessels resulting from relaxation of the muscular wall of the vessels. What widens is actually the diameter of the interior (the lumen) of the vessel. The opposite of vasoconstriction.
Vasodilators	Agents that act as blood vessel dilators (vasodilators) and open vessels by relaxing their muscular walls. For example, nitroglycerin is a vasodilator. So are the ACE (angiotensin converting enzyme) inhibitors.
Vector	In medicine, a vector is a carrier. The best way to understand a vector is to recall its origin as a word. Vector is the Latin word for a "bearer." It is often an intermediary vehicle. For example, in malaria where the mosquito serves as a vector that carries and transfers the infectious agent (Plasmodium) injecting it with a bite. In molecular biology, a vector may be a virus (or a plasmid); a piece of foreign DNA is inserted in the vector genome to be carried and introduced into a recipient (host) cell. In physics, there are vectors but they go beyond the biomedical realm.
Vein	A vein is a blood vessel that carries blood low in oxygen content from the body to the lungs and heart. It is part of the circulatory system.
Velo-cardio-facial (VCF) syndrome	Also known as Shprintzen syndrome, this > is a congenital malformation (birth defect) syndrome with cleft palate, heart defect, abnormal face, and learning problems. The condition is therefore called the velo-cardio-facial (VCF) syndrome. (The velum is the soft palate). Other less frequent features include short stature, small-than-normal head (microcephaly), mental retardation, minor ear anomalies, slender hands and digits, and inguinal hernia. The cause is usually a microdeletion in chromosome band 22q11.2, just as in DiGeorge syndrome. VCF and DiGeorge syndromes are different clinical expressions of essentially the same chromosome defect. of essentially the same chromosome defect.
Velvet ant stings	Common in most parts of the world including the Southern and Southwestern United States, velvet ants are not true ants but rather parasitic wasps. Their sting—like that of other wasps, fire ants, bees, yellow jackets, and hornets -- can trigger allergic reactions varying greatly in severity. Avoidance and prompt treatment are essential. In selected cases, allergy injection therapy is highly effective. (The three "A’s" of insect allergy are Adrenaline, Avoidance and Allergist.)
Vena cava	The superior vena cava is the large vein which returns blood to the heart from the head, neck and both upper limbs. The inferior vena cava returns blood to the heart from the lower part of the body.
Venereal	Having to do with sexual contact. The word venereal comes from Venus, the Roman godess of love. A venereal disease (a morbus venereus) is contracted and transmitted by sexual contact.
Venereal warts	Warts confined primarily to the moist skin of the genitals due to viruses belonging to the family of human papilloma viruses (HPVs) transmitted through sexual contact. Most infected people have no symptoms but these viruses increase a woman’s risk for cancer of the cervix. The virus can also be transmitted from mother to baby during childbirth. HPV infection is the most common sexually transmitted disease in the United States. It is also the leading cause of abnormal PAP smears and pre-cancerous changes of the cervix in women. There is no cure for genital warts virus infection. Once contracted, the virus can stay with a person for life.
Ventilator	A ventilator is a machine which mechanically assists patients in the exchange of oxygen and carbon dioxide (sometimes referred to as artificial respiration).
Ventral	The front or anterior side of a structure.
Ventricles	Chambers of an organ. For example, the four connected cavities (hollow spaces) in the central brain or the four chambers of the heart.
Ventricular arrhythmias	Abnormal rapid heart rhythms (arrhythmias) that originate in the lower chambers of the heart (the ventricles). Ventricular arrhythmias include ventricular tachycardia and ventricular fibrillation. Both are life threatening arrhythmias most commonly associated with heart attacks or scarring of the heart muscle from previous heart attack.
Ventricular fibrillation	An abnormal irregular heart rhythm whereby there are very rapid uncoordinated fluttering contractions of the lower chambers (ventricles) of the heart. Venticular fibrillation disrupts the synchrony between the heartbeat and the pulse beat. Ventricular fibrillation is most commonly associated with heart attacks or scarring of the heart muscle from previous heart attack. It is life threatening. Ventricular fibrillation is most commonly associated with heart attacks or scarring of the heart muscle from previous heart attack. It is life threatening.
Ventricular septal defect (VSD)|Ventricular septal defect	A hole in the interventricular septum, the wall between the ventricles, the lower chambers of the heart. Commonly called a VSD. VSDs constitute a class of heart deformity that is present at birth (congenital cardiac malformation).
Ventricular septum	The wall separating the lower chambers (the ventricles) of the heart. Also called the interventricular septum.
Ventricular tachycardia	An abnormal heart rhythm that is rapid, regular and originates from an area of the ventricle, the lower chamber of the heart. Ventricular tachycardias are life threatening arrhythmias most commonly associated with heart attacks or scarring of the heart muscle from previous heart attack.
Vertebra	A vertebra is one of 33 bony segments that form the spinal column of humans. There are 7 cervical, 12 thoracic, 5 lumbar, 5 sacral (fused into one sacrum bone) and 4 coccygeal (fused into one coccyx bone).
Vertex	The top of the head, in medicine. In Latin, vertex means a whirlpool, whirlwind, top of the mountain, or top of the head, it is thought, because the hairs there often form a whorl. In a vertex delivery, the top of the head comes first.
Vesical	Refers to the urinary bladder. The word comes from the Latin vesica meaning a bag or bladder.
Vesicle	A small skin blister, in dermatology. A small pouch, in anatomy. The word vesicle comes from the Latin diminuitive vesiculum meaning a small bag or bladder.
Vesicular	The adjective for vesicle. A vesicular rash has small blisters on the skin.
Vesicular rickettsiosis	A mild infectious disease first observed in New York City, caused by Rickettsia akari, transmitted from its mouse host by chigger or adult mite bites. There is fever, a dark spot that becomes a small ulcer at the site of the bite, swollen glands (lymphadenopathy) in that region, and a raised blistery (vesicular) rash. Also known as rickettsialpox.
Viral hepatitis	Liver inflammation caused by viruses. Specific hepatitis viruses have been labeled A, B, C, D, E, F, and G. While other viruses can also cause hepatitis, their primary target is not the liver.
Virus	A virus is a microbe which cannot grow or reproduce apart from a living cell. It is smaller in size than a bacterium. Viruses cause most of the common human infections, but are also responsible for causing many rare illnesses. Examples of viral illnesses include the common cold and acquired immunodeficiency disease syndrome (AIDS).
Virus, human papilloma (HPV)|Virus, human papilloma	A family of over 60 viruses responsible for causing warts. The majority of the viruses produce warts on the hands, fingers, and even the face. Most of these viruses are innocuous, causing nothing more than cosmetic concerns. Several types of HPV are confined primarily to the moist skin of the genitals, producing genital warts and elevating the risk for cancer of the cervix. These viruses that cause wartlike growths on the genitals and contribute to cancer of the cervix are sexually transmitted.
Viruses	Small living particles that can infect cells and change how the cells function. Infection with a virus can cause a person to develop symptoms. The disease and symptoms that are caused depend on the type of virus and the type of cells that are infected.
Vital	Necessary to maintain life. Breathing is a vital function.
Vitamin A	Retinol. Carotene compounds reponsible for transmitting light sensation in the retina of the eye. Deficiency leads to night blindness.
Vitamin B1	Thiamin, acts as a coenzyme in body metabolism. Deficiency leads to beriberi, a disease of the heart and nervous system.
Vitamin B12	An essential factor in nucleic acid synthesis (the genetic material of all cells). Deficiency leads to megaloblastic anemia, as can be seen in pernicious anemia.
Vitamin B2	Riboflavin, essential for the reactions of coenzymes. Deficiency causes inflammation of the lining of the mouth and skin.
Vitamin B3	Niacin, an essential part of coenzymes of body metabolism. Deficiency causes inflammation of the skin, vagina, rectum and mouth, as well as mental slowing.
Vitamin B6	Pyridoxine, a cofactor for enzymes. Deficiency leads to inflammation of the skin and mouth, nausea, vomiting, dizziness , weakness and anemia.
Vitamin C	Ascorbic acid, important in the synthesis of collagen, the framework protein for tissues of the body. Deficiency leads to scurvy, characterized by fragile capillaries, poor wound healing, and bone deformity in children.
Vitamin D	A steroid vitamin which promotes absorption and metabolism of calcium and phosphorus. Under normal conditions of sunlight exposure, no dietary supplementation is necessary because sunlight promotes adequate vitamin D synthesis in the skin. Deficiency can lead to osteomalcia in adults and bone deformity (rickets) in children.
Vitamin E	Deficiency can lead to anemia.
Vitamin K	An essential factor in the formation of blood clotting factors. Deficiency can lead to abnormal bleeding.
Vitamins	Essential nutrients of food required for normal metabolism in the body. Lack of a vitamin in the diet can lead to a vitamin deficiency disease. Overly high doses of some vitamins can also lead to disease.
Vocal cords	Two small bands of muscle within the larynx. They close to prevent food from getting into the lungs, and they vibrate to produce the voice.
Void	To urinate. Just as we can void a check and empty it of value, so can we void our bladder and empty it of urine. According to Merriam Webster’s Collegiate Dictionary, the intransitive form of the verb "void" means "to eliminate solid or liquid waste from the body." We do not agree with this definition. "Void" in this sense is only applied to "liquid waste" (urine), never to "solid waste’ (feces).
Vomit	Vomit is the ejected matter from the stomach which occurs with symptoms of nausea. When reddish or coffee-ground colored it can represent serious internal bleeding.
Vulva	The external genitalia of the female.
WBC	Commonly used abbreviation for a white blood cell.
WNL	Within normal limits. A laboratory test result may for instance be WNL.
Wart	A local growth of the outer layer of skin caused by a virus. Warts that occur on the hands or feet are called common warts. Genital (venereal) warts are located on the genitals and are transmitted by sexual contact.
Wart, venereal	The same as a genital wart.
Warts, genital	Warts confined primarily to the moist skin of the genitals due to viruses belonging to the family of human papilloma viruses (HPVs) transmitted through sexual contact. Most infected people have no symptoms but these viruses increase a woman’s risk for cancer of the cervix. The virus can also be transmitted from mother to baby during childbirth. HPV infection is the most common sexually transmitted disease in the United States. It is also the leading cause of abnormal PAP smears and pre-cancerous changes of the cervix in women. There is no cure for genital warts virus infection. Once contracted, the virus can stay with a person for life.
Wasp stings	Stings from wasps and other large stinging insects such as bees, hornets and yellow jackets can trigger allergic reactions varying greatly in severity. Avoidance and prompt treatment are essential. In selected cases, allergy injection therapy is highly effective. (The three "A’s" of insect allergy are Adrenaline, Avoidance and Allergist.)
Werner-His disease	Named for the German physician Heinrich Werner (not the Werner of Werner’s syndrome) and the Swiss physician Wilhelm His, Jr. (who described the bundle of His in the heart). See Fever, Wolhynia.
Western blot	A technique in molecular biology, used to separate and identify particular proteins. Called a Western blot merely because it has some similarity to a Southern blot (which is named after its inventor, the British biologist M.E. Southern).
White blood cells	White blood cells (WBCs) are cells which circulate in the blood and lymphatic system and harbor in the lymph glands and spleen. They are part of the immune system responsible for both directly (T cells and macrophages) and indirectly (B cells producing antibodies) attacking foreign invaders of the body.
White matter	The part of the brain that contains myelinated nerve fibers. The white matter is white because it is the color of myelin, the insulation covering the nerve fibers. The white matter is as opposed to the gray matter (the cortex of the brain which contains nerve cell bodies).
Whooping cough	Also known as pertussis, this is a feared infectious disease that can strike the respiratory system and affect other organs of the body. It has three stages—an initial stage with watery runny nose and eyes, a progressive cough stage with characteristic (sometimes severe) coughing spells, and (if the dhild survives) a recovery stage. The disease may last for 2-6 weeks. Therapy is supportive and many young infants need hospitalization if the coughing becomes severe. Immunization with DPT (diphtheria-pertussis-tetanus) vaccine provides protection. With pertussis, an ounce of prevention is worth a pound of cure (or, if you are metrically inclined, a gram of prevention is worth a kilo of cure). Have your child immunized!
Will, living	A living will is one form of advance medical directive. Advance medical directives preserve the person’s right to accept or reject a course of medical treatment even after that person becomes mentally or physically incapacitated to the point of being unable to communicate those wishes. There are two basic forms of advance directives: (1) a living will, in which the person outlines specific treatment guidelines that are to be followed by health care providers; (2) a health care proxy (also called a power of attorney for health-care decision-making) in which the person designates a trusted individual to make medical decisions in the event that he or she becomes too incapacitated to make such decisions. Advance directive requirements vary greatly from one jurisdiction to another and should therefore be drawn up in consultation with an attorney who is familiar with the laws of the particular jurisdiction. (This entry is based upon material from the National MS Society).
Wolhynia fever	Trench fever, a louse-borne disease first recognized in the trenches of World War I, again a major problem in the military in World War II, seen endemically in Mexico, N. Africa, E. Europe, and elsewhere. The cause, Rochalimaea quintana, is an unusual rickettsia that multiplies in the gut of the body louse. Transmission to people can occur by rubbing infected louse feces into abraded (scuffed) skin or outer layer of the whites of the eyes (conjunctiva). Onset of symptoms is sudden, with high fever, headache, back and leg pain and a fleeting rash. Recovery takes a month or more. Relapses are common. Also called shin bone fever, quintan fever, five-day fever, Meuse fever, His’ disease, His-Werner disease, Werner-His disease.
Wordprocessor’s cramp	A dystonia that affects the muscles of the hand and sometimes the forearm and only occurs during typing or wordprocessing. Similar focal dystonias have also been called writer’s cramp, pianist’s cramp, musician’s cramp, and golfer’s cramp.
Writer’s cramp	A dystonia that affects the muscles of the hand and sometimes the forearm and only occurs during handwriting. Similar focal dystonias have also been called typist’s cramp, pianist’s cramp, musician’s cramp, and golfer’s cramp.
Wry neck	Medically called spasmodic torticollis, or torticollis. The most common of the focal dystonias. In torticollis, the muscles in the neck that control the position of the head are affected, causing the head to twist and turn to one side. In addition, the head may be pulled forward or backward.
Wt	Weight. Wt 80 lbs = weight 80 pounds.
X chromosome	The sex chromosome found twice in normal females and singly, along with a Y chromosome, in normal males.
X-linked	On the X chromosome. "Linked" in genetics does not mean merely associated. An X-linked gene travels with the X chromosome and therefore is part of the X chromosome.
X-ray	High-energy radiation. It is used in low doses to diagnose diseases and in high doses to treat cancer.
X-ray, AP	An X-ray picture in which the beams pass from front-to-back (anteroposterior). An AP film is as opposed to a PA (posteroanterior) film in which the rays pass through the body from back-to-front.
X-ray, PA	An X-ray picture in which the beams pass from back-to-front (posteroanterior). By contrast an AP (anteroposterior) film is one in which the rays pass through the body from front-to-back.
X-ray, lateral	An X-ray picture taken from the side.
Xanthelasma	Tiny 1-2 mm yellowish plaques that are slightly raised on the skin surface of the upper or lower eyelids. Xanthelasma is caused by tiny deposits of fat in the skin and is often associated with abnormal blood fat levels (hyperlipidemia).
Xanthoma	Yellowish firm nodules in the skin frequently indicating underlying disease, such as diabetes, disorder of fats (lipid disorder or hyperlipidemia), or other conditions.
Xeroderma	Abnormally dry skin.
Xerophagia	Eating a dry diet.
Xeropthalmia	Dry eyes. Also, called conjunctivitis arida. Xeropthalmia can be associated with systemic diseases (such as Sjogren’s syndrome, systemic lupus erythematosus, rheumatoid arthritis, scleroderma, sarcoidosis, amyloidosis, hypothyroidism, and others) or deficiency of vitamin A. Xeropthalmia results from inadequate function of the lacrimal glands which supply water to produce tears.
Xerostomia	Dry mouth. Xerostomia can be associated with systemic diseases (such as Sjogren’s syndrome, systemic lupus erythematosus, rheumatoid arthritis, scleroderma, sarcoidosis, amyloidosis, hypothyroidism, and others). Xerostomia results from inadequate function of the salivary glands, such as the parotid glands.
Y (in chemistry)|Y	The symbol for the element yttrium, an ultrarare metal named after Ytterby in southern Sweden. Yttrium has been used in certain nuclear medicine scans.
Y (in genetics)|Y	The Y chromosome, the sex chromosome found in normal males, together with an X chromosome.
Y chromatin	Brilliantly fluorescent body seen in cells stained with the dye quinacrine which lights up the Y chromosomes most brightly.
Y chromosome	The sex chromosome found in normal males, together with an X chromosome. Once thought to be a genetic wasteland, the Y now is known to contain at least 20 genes, some of them unique to the Y including the male-determining gene and male fitness genes that are active only in the testis and are thought responsible for the formation of sperm. Other genes on the Y have counterparts on the X chromosome, are active in many body tissues and play crucial "housekeeping" roles with the cell.
Y map	The array of genes on the Y chromosome. Once thought to be a genetic wasteland, the Y now is known to contain at least 20 genes, some of them unique to the Y including the male-determining gene and male fitness genes that are active only in the testis and are thought responsible for the formation of sperm. Other genes on the Y have counterparts on the X chromosome, are active in many body tissues and play crucial "housekeeping" roles with the cell.
Y-linked	A gene on the Y chromosome. A Y-linked gene is by necessity passed from father to son.
Y-linked inheritance	Inheritance by genes on the Y chromosome. Also called holandric inheritance.
YAC	Yeast artificial chromosome.
Yard	In length, 3 feet or 36 inches or, metrically, 86.44 centimeters. The yard, along with the foot and inch, are English creations to which the USA has stubbornly clung. The yard was originally a unit of measurement of land and was about 5 meters (now termed a rod). In the 14th century, the yard emerged as 3 feet, about the length of a riding stick or sword.
Yawn	Involuntary opening of mouth often caused by suggestion and accompanied by breathing inward then outward. Repeated yawning can be a sign of drowsiness or depression.
Yaws	A tropical infection with berry-like bumps on the skin of the face, hands, feet and genital area. The infectious organism (a spirochete, Treponema pertenue) enters the skin, often where it is scraped, and causes a painless bump that heals but is followed by crops of bumps which may be pus-filled and ulcerate. In time, yaws can deform and destroy skin, bones and joints. Because of the berry-like bumps, jaws is also called frambesia tropica from the French framboise for raspberry.
Yeast	A group of single-celled fungi that reproduce by budding. Although most yeast are harmless (some are used in baking and brewing), other yeast can cause disease in humans. For example, the yeast Candida (once called Monilia) causes thrush (oral infection) and diaper rash in infants, fingernail infections, vaginal area infections after puberty, and a host of problems in patients with immune deficiency.
Yeast artificial chromosome (YAC)|Yeast artificial chromosome	A vector created and used in the laboratory to clone pieces of DNA. A YAC is constructed from the telomeric (end), centromeric, and replication origin sequences needed for replication in yeast cells.
Yeast syndrome	The yeast Candida has been thought to cause a syndrome with a number of nonspecific problems including fatigue, loss of appetite, headache, short-attention span, depression and all manner of intestinal irregularities. There is no scientific evidence to support the existence of the yeast syndrome (also called the yeast connection).
Yellow fever	An acute systemic (bodywide) viral illness with in severe cases a high fever, bleeding into the skin and death of cells (necrosis) in kidney and liver, the liver damage causing intense jaundice (yellowing). Yellow fever once ravaged port cities in the U.S. including Philadelphia and New York. It occurs in tropical areas of Africa and the Americas. The mosquito vector (carrier) was found through the research of the Cuban physician Carlos Juan Finlay and the American army doctor Walter Reed.
Yellow fever vaccination	A live attenuated (weakened) viral vaccine recommended for people traveling to or living in tropical areas in the Americas and Africa where yellow fever occurs.
Yellow jacket stings	Stings from yellow jackets and other large stinging insects such as bees, hornets and wasps can trigger allergic reactions of varying severity. Avoidance and prompt treatment are essential. In selected cases, allergy injection therapy is highly effective. (The three "A’s" of insect allergy are Adrenaline, Avoidance and Allergist.)
Yersinia	A group of bacteria some of which are responsible for the bubonic plague (see Yersinia pestis), intestinal infections and a condition called mesenteric lymphadenitis that can mimick appendicitis.
Yersinia pestis	The bacterial cause of the bubonic plague which in the year 541 (as the Black Death) and later in the Middle Ages decimated Europe. The effects of the plague are described in the nursery rhyme "We all fall down." It is transmitted to humans by the bite of fleas that have fed on infected animals, mostly rodents. Plague occurs in the U.S. It is treatable with antibiotics but, if not treated promptly, can promptly lead to death.
Yogurt	A common dish made of milk curdled and fermented with a culture of Lactobacillus (the milk bacillus). The word was acquired in the 1620s from Turkey. It can be spelled myriad ways including yogurt, yoghurt, yaghourt, yooghurt, yughard, and yaourt. The most popular spellings in the Anglo-Saxon world are yogurt and yoghurt while in France one eats yaourt.
Yolk sac	Not all yolk has to do with birds’ eggs. Human embyros have a yolk sac, a membane outside the embryo but connected by a tube (the yolk stalk) though the umbilical opening to the embryo’s midgut. The yolk sac serves as an early site for the formation of blood and in time is incorporated into the primitive gut of the embryo.
Yolk stalk	A narrow tube present in the early embryo that connects the midgut of the embryo (through the umbilical opening) to the yolk sac outside the embryo. Later in development, the yolk stalk is usually obliterated but a remnants of it may persist, most commonly as a finger-like protrusion from the small intestine known as Meckel’s diverticulum. Found in 2-4% of people, Meckel’s diverticulum may become inflamed much like the appendix and require surgical removal. The yolk stalk is also called the umbilical duct, vitelline duct, or oomphalomesenteric duct.
Youth	The time between childhood and maturity. (Unfortunately, as the songwriter Sammy Cahn noted, "youth is wasted on the young.")
Zinc	A mineral essential to the body. Zinc is a constituent of many enzymes that permit chemical reactions to proceed at normal rates. It is involved in the manufacture of protein (protein synthesis) and in cell division. Zinc is also a constituent of insulin and is concerned with the sense of smell. According to the National Academy of Sciences, the Recommended Dietary Allowances of zinc are 12 milligrams per day for women and 10 milligrams per day for men. Food sources of zinc include meat including liver, eggs, seafood, nuts and cereal. Deficiency of zinc is associated with short stature, anemia, increased pigmentation of skin (hyperpigmentation), enlarged liver and spleen (hepatosplenomegaly), impaired gonadal function (hypogonadism), impaired wound healing, and immune deficiency. (For a genetic disorder that impairs zinc uptake, please see Acrodermatitis enteropathica). Too much zinc can cause gastrointestinal irritation (upset stomach), interfere with copper absorption and cause copper deficiency, and (like too little zinc) cause immune deficiency. Recently, zinc has been touted as a treatment for the common cold (see the MedicineNet NEWS).
Zinc deficiency	Deficiency of zinc is associated with short stature, anemia, increased pigmentation of skin (hyperpigmentation), enlarged liver and spleen (hepatosplenomegaly), impaired gonadal function (hypogonadism), impaired wound healing, and immune deficiency. (For a genetic disorder that impairs zinc uptake, please see Acrodermatitis enteropathica). According to the National Academy of Sciences, the Recommended Dietary Allowances of zinc are 12 milligrams per day for women and 10 milligrams per day for men. Food sources of zinc include meat including liver, eggs, seafood, nuts and cereal.
Zinc deficiency dermatitis and diarrhea	A genetic disease called acrodermatitis enteropathica is characterized by the simultaneous occurrence of skin inflammation (dermatitis) and diarrhea. The skin on the cheeks, elbows and knees and tissue about the mouth and anus are inflammed. There is also balding of the scalp, eyebrows and lashes, delayed wound healing and recurrent bacterial and fungal infections due to immune deficiency. The key laboratory finding is an abnormally low blood zinc level reflecting impaired zinc uptake. Oral treatment with zinc is curative.
Zinc excess	Too much zinc can cause gastrointestinal irritation (upset stomach), interfere with copper absorption and cause copper deficiency, and (like too little zinc) cause immune deficiency. According to the National Academy of Sciences, the Recommended Dietary Allowances of zinc are 12 milligrams per day for women and 10 milligrams per day for men.
Zinsser	See Brill-Zinsser disease (recrudescent epidemic typhus).
Zygoma	The bone that forms the prominence of the cheek. Known also as the zygomatic bone, the zygomatic arch, malar bone, yoke bone. Zygoma comes from the Greek zygon meaning a yoke (as for oxen).
Zygomatic arch	See Zygoma.
Zygomatic bone.	See Zygoma.
Zygote	A zygote is the cell that is formed by the union of a sperm (male sex cell) and an ovum (female sex cell). The zygote develops into the embryo as instructed by the genetic material within the unified cell. The unification of a sperm and an ovum is called "fertilization." (see sperm, ovum).
a.c.	<I>abbreviation of</I><BR>'ante cibum': meaning 'before food' (used on prescriptions)<BR>
abdomen	<I>noun</I><BR>space in front of the body below the diaphragm and above the pelvis, containing the stomach, intestines, liver and other vital organs<BR><B>acute abdomen = </B> any serious condition of the abdomen which requires surgery<BR>
abdomin-	<I>prefix</I><BR>referring to the abdomen<BR>
abdominal	<I>adjective</I><BR>referring to the abdomen<BR><B>abdominal aorta = </B><I>see</I> AORTA <BR><B>abdominal cavity = </B> space in the body below the chest<BR><B>abdominal distension = </B> condition where the abdomen is stretched (because of gas <I>or</I> fluid)<BR><B>abdominal pain = </B> pain in the abdomen caused by indigestion or more serious disorders<BR><B>abdominal viscera = </B> organs contained in the abdomen (such as the stomach, liver, etc.)<BR><B>abdominal wall = </B> muscular tissue which surrounds the abdomen<BR>
abdominoperineal excision	<I>noun</I><BR>cutting out of tissue in both the abdomen and the perineum<BR>
abdominoscopy	<I>noun</I><BR>internal examination of the abdomen, usually with an endoscope<BR>
abdominothoracic	<I>adjective</I><BR>referring to the abdomen and thorax<BR>NOTE: for other terms referring to the abdomen, see words beginning with <B>coeli-</B><BR><HR><HR><HR>COMMENT: the abdomen is divided for medical purposes into nine regions: at the top, the right and left hypochondriac regions with the epigastrium between them; in the centre, the right and left lumbar regions with the umbilical between them; and at the bottom, the right and left iliac regions with the hypogastrium between them <BR>
abducens nerve|abducens|abducent|abducent nerve	<I>noun</I><BR>sixth cranial nerve, which controls the muscle which makes the eyeball turn outwards<BR>
abducent nerve|abducens|abducens nerve|abducent	<I>noun</I><BR>sixth cranial nerve, which controls the muscle which makes the eyeball turn outwards<BR>
abduct|vocal folds abducted	<I>verb</I><BR>to pull away from the centre line of the body<BR><B>vocal folds abducted = </B> normal condition of the vocal cords in quiet breathing<BR>
abduction	<I>noun</I><BR>movement of part of the body away from the midline or away from a neighbouring part<BR>
abductor muscle|abductor	<I>noun</I><BR>muscle which pulls a part of the body away from the midline of the body or from a neighbouring part<BR>NOTE: opposites are <B>adducted, adduction, adductor</B><BR><HR><HR><HR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><BR><B><BR><BR><BR><BR><BR><BR><BR><BR></B>
aberrant	<I>adjective</I><BR>not normal<BR>
aberration	<I>noun</I><BR>action <I>or</I> growth which is not normal<BR><B>chromosome <I>or</I> chromosomal aberration = </B> abnormality in the number, arrangement, etc. of chromosomes<BR><B>mental aberration = </B> slight forgetfulness <I>or</I> slightly abnormal mental process<BR>
ability	<I>noun</I><BR>being able to do something<BR>
ablation	<I>noun</I><BR>removal of an organ <I>or</I> of part of the body by surgery<BR><B>segmental ablation = </B> surgical removal of part of a nail, as treatment for an ingrowing toenail<BR>
able	<I>adjective</I><BR><B>after the injection he was able to breathe more easily = </B> he could breathe more easily<BR>NOTE: opposite is <B>unable.</B> Note also that <B>able</B> is used with <B>to</B> and a verb<BR>
abnormal	<I>adjective</I><BR>not normal<BR><B>abnormal behaviour = </B> conduct which is different from the way normal people behave<BR><B>abnormal motion <I>or</I> abnormal stool = </B> faeces which are different in colour, which are very liquid<BR>
abnormality	<I>noun</I><BR>form <I>or</I> action which is not normal<BR>
abnormally	<I>adverb</I><BR>in a way which is not normal; <B><I>he had an abnormally fast pulse; her periods were abnormally frequent</B></I><BR>NOTE: for other terms referring to abnormality, see words beginning with <B>terat-</B><BR><B>QUOTE:</B>the synovium produces an excess of synovial fluid, which is abnormal and becomes thickened. This causes pain, swelling and immobility of the affected joint <B>Nursing Times</B> <BR><B>QUOTE:</B>Even children with the milder forms of sickle-cell disease have an increased frequency of pneumococcal infection. The reason for this susceptibility is a profound abnormality of the immune system in children with SCD <B>Lancet</B> <BR>
abort	<I>verb</I><BR>(i) to eject the embryo <I>or</I> fetus and so end a pregnancy before the fetus is fully developed; (ii) to have an abortion; <B><I>the doctors decided to abort the fetus; the tissue will be aborted spontaneously</B></I><BR>
abortifacient	<I>noun</I><BR>drug which provokes an abortion<BR>
