##name	Terms and symbols used in pharmacology
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2000/11/21, 07:57
##author	Edward W. Pelikan, M.D.
##description	Glossary of terms and symbols used in pharmacology\nCopyright 1995 -98 by Trustees of Boston University. All rights reserved.
##browsingEnabled	
##bgl_creationTime	2000/11/09, 12:16
8EAF66FD.bmp	File: 8EAF66FD.bmp
Standardized Safety Margin|Safety Margin	A number, LD1-ED99/ED99 x 100%, which is a measure of the selectivity of action or relative "safety" of a drug. The standardized safety margin indicates by what percentage of itself a dose effective in virtually all (99%) of a population must be exceeded in order to produce a lethal effect in a minimum number (1%) in the population. The therapeutic index (q.v.) measures by what factor an<BR>effective dose must be increased to produce a standard lethal effect in a population. Clinically, the standardized safety margin probably has greater practical meaning than does the therapeutic index, and, unlike the therapeutic index, the meaningfulness of the standardized safety margin does not depend on the parallelism of the dose effect curves from which the LD1 and ED99 are inferred. The standardized safety margin (more frequently than the therapeutic index) can sometimes be computed from clinical data not involving lethal effects, e.g., the ED99 for control of epileptic seizures and the ED1 for the production of drowsiness or ataxia, in a population of patients with epilepsy. See: Foster, R.H.K., J. Pharmacol. 65: 1, 1939.<BR><BR>Cf. <a href="bword://Therapeutic Index">Therapeutic Index</A>, <a href="bword://Median Effective Dose">Median Effective Dose</A>, <a href="bword://Selectivity">Selectivity</A>, <a href="bword://Clinical Therapeutic Index">Clinical Therapeutic Index</A>
Supersensitivity	An extreme and high degree of sensitivity to a drug or chemical. Usually a high degree of sensitivity induced by some specific procedure such as denervation, administration of another drug, etc. Sensitivity to a drug, of some degree, is inherent in every organism; supersensitivity is a state that has had to be produced in the organism. In the supersensitive subject, the actions of the drug are qualitatively like those observed in a subject of normal sensitivity, and unlike those produced in a subject who is hypersensitive to the drug.<p> Cf. <A HREF="bword://Hypersensitivity">Hypersensitivity</A>, <A HREF="bword://Sensitivity">Sensitivity</A>
Synergy	The summing of the simultaneous effects of two or more drugs such that the combined effect is greater than the effect of either of the drugs when they are given alone. <BR>When the joint effect equals the sum of the effect of each of the agents given alone, one speaks of summation or additive synergism. When the joint effect exceeds the sum of the independent effects, one speaks of potentiation.<BR>Observe that when the joint effect is less than the sum of the independent effects, antagonism of the effects of one of the agents has occurred.<BR><BR>Cf. <a href="bword://Antagonism">Antagonism</A>, <a href="bword://Potentiation">Potentiation</A>
T or t|T|t	A point in time or a time interval; frequently a time interval following administration of a drug or the time interval between doses of a drug. The definition of a specific T or t may be explicit or may be inferred from the context in which it is found. Specific times of interest may be indicated by subscripts, e.g., T<sub>0</sub> is the time of drug administration; T<sub>n</sub> is the time of administration of the nth dose in a series.
t1/2|t 1/2	<B> t<sub>1/2</sub> </B> - The "half-life" of a drug; the amount of time required for the concentration of a drug in, e.g., a body fluid such as plasma, serum, or blood, to be halved. The idea of half-life is legitimately applied only to the case of a drug eliminated from body fluid according to the laws of first-order reaction kinetics. t1/2 = 0.301/b = 0.693/k<sub>el</sub>, where 0.301 and 0.693 are the logarithms of 2 to the bases 10 and e, respectively.<BR>Cf. <a href="bword://Half-Life">Half-Life</A>, <a href="bword://b">b</A>, <a href="bword://kel">kel</A> (k<sub>el</sub>), <a href="bword://First-Order Kinetics">First-Order Kinetics</A>
Tachyphylaxis	is tolerance which develops over a short interval (usually measured in minutes or hours rather than days or weeks). "Tolerance" should not be used to mean "lack of sensitivity" manifested toward a dose of drug. A non-addicted drinker who is unaffected by several drinks of whisky downed in rapid succession is probably insensitive to alcohol rather than tolerant to its effects.<p> Cf. <A HREF="bword://Addiction">Addiction</A>, <A HREF="bword://Sensitivity">Sensitivity</A>, <A HREF="bword://Habituation">Habituation</A>, <A HREF="bword://Dependence">Dependence</A>
Therapeutic Index	A number, LD50/ED50, which is a measure of the approximate "safety factor" for a drug; a drug with a high index can presumably be administered with greater safety than one with a low index. The therapeutic index is ordinarily calculated from data obtained from experiments with animals. As in comparing ED50s from two different drugs, the comparison of the LD50 and ED50 (therapeutic index) is most meaningful when the dose-effect curves from which the ED50 and LD50 are inferred are parallel. <p> The therapeutic index is a measure of drug selectivity, and analogous index numbers are frequently computed to measure selectivity that does not involve lethal effects. For example, to measure the selectivity of a drug potentially useful in the treatment of epilepsy, the ED50 for producing ataxia in mice might be compared to the ED50 for abolishing electrically-induced convulsions in mice.<p> Cf. <A HREF="bword://Median Effective Dose">Median Effective Dose</A>, <A HREF="bword://Selectivity">Selectivity</A>, <A HREF="bword://Standardized Safety Margin">Standardized Safety Margin</A>, <A HREF="bword://Clinical Therapeutic Index">Clinical Therapeutic Index</A>
Therapeutics	The science and techniques of restoring patients to health. Properly, therapeutics has many branches, any or all of which may be needed in the treatment of a specific patient. In addition to pharmacotherapeutics or drug therapy, there exist coordinate fields of therapeutics such as <I>surgical therapy, psychotherapy, physical therapy, occupational therapy, dietotherapy,</I> etc. Drugs are commonly considered capable of participating in one or more of the following general kinds of therapy: <BR><B>Curative or specific therapy</B>: <BR>treatment directed toward eradication of one or more of the agencies etiologic to the patient's condition. Antimicrobial drugs such as penicillin have specific or curative effects. <BR><B>Palliative or symptomatic therapy</B>:<B> </B><BR>treatment directed only toward relief of the patient's symptoms, toward making the patient feel better without necessarily altering the natural course of the disease. Analgesic agents such as aspirin or morphine have obvious palliative effects. <BR><B>Supportive therapy</B>:<BR>treatment directed toward maintaining the patient's physiological or functional integrity until more definitive treatment can be carried out, or until the patient's recuperative powers function to obviate the need for further treatment. Many drugs can provide supportive therapy; even in a single patient supportive therapy can be provided from agents of such different classes as sedatives, diuretics, antihypertensives, etc. <BR><B>Substitutive or replacement therapy</B>:<BR>treatment directed toward supplying a material normally present in the body, but absent in a specific patient because of disease, injury, congenital deficiencies, etc. Adrenocortical hormones used in the treatment of a patient with Addison's Disease are used as substitutive therapy. <BR><B>Restorative therapy</B>:<BR>therapy directed at rapid restoration of health, usually regardless of the nature of the original disease; restorative therapy is most frequently given during convalescence. Vitamin supplements or sex hormones used for their anabolic effects might be considered as providing restorative therapy. <BR>A single drug may have two or more therapeutic effects in the same patient at the same or different times, or in different patients. A patient may require more than one kind of therapy at a given time, or in the course of his/her disease. <BR>Drugs may be used prophylactically to prevent disease or to diminish the severity of a disease should it occur subsequent to or during treatment; with a fine disregard for precision of definition, such a use of drugs is commonly called "prophylactic therapy". Drugs are sometimes used to measure bodily function and contribute toward the diagnosis of disease; such diagnostic agents have not yet been accused of participating in "diagnostic therapy".
Threshold Dose	A dose of drug just sufficient to produce a pre-selected effect. Frequently, and improperly, restricted to the dose just sufficient to produce a minimal detectable effect. In fact, an LD50 is a threshold dose if the pre-selected effect is "death in 50% of a population".<p> Cf. <A HREF="bword://Median Effective Dose">Median Effective Dose</A>, <A HREF="bword://Sensitivity">Sensitivity</A>, <A HREF="bword://Potency">Potency</A>
Time-Concentration Curve|Time Concentration|Time Concentration Curve|Time-Concentration	The graphical representation of the relationship - for a given drug and a given biological system - between concentration (or dose) and latency or latent period: the period of time elapsing between the time the dose is administered and the time a given effect is produced. Time-concentration curves tend to be hyperbolic<BR>in form: as dose increases latency decreases and vice versa. Latency is an inverse function of concentration. But the hyperbolic relationship never approaches the axes as asymptotes; there is always a concentration below which the drug is ineffective, regardless of the duration of exposure of the tissue to the drug, and there is always a finite interval between the time of exposure to<BR>the drug and the time the response occurs. The time-concentration curve is analogous to the strength-duration curve which the physiologist uses to determine rheobase and chronaxie. It is characteristic of true drug effects that a generally hyperbolic relationship exists between dose and latency. If, with increasing doses of material, a time-concentration curve and a dose-effect curve cannot be demonstrated, one cannot conclude that the material is responsible for the effects observed.<BR><BR>Cf. <a href="bword://Dose-Effect Curve">Dose-Effect Curve</A>, <a href="bword://CT Index">CT Index</A>, <a href="bword://Latent Period">Latent Period</A>
Tolerance	A condition characterized by the necessity to increase successive drug doses in order for them to produce identical effects. Apparent loss of potency of a drug observed during the course of successive administrations. Tachyphylaxis is tolerance which develops over a short interval (usually measured in minutes or hours rather than days or weeks). "Tolerance" should not be used to mean "lack<BR>of sensitivity" manifested toward a dose of drug. A non-addicted drinker who is unaffected by several drinks of whisky downed in rapid succession is probably insensitive to alcohol rather than tolerant to its effects.<BR><BR>Cf. <a href="bword://Addiction">Addiction</A>, <a href="bword://Sensitivity">Sensitivity</A>, <a href="bword://Habituation">Habituation</A>, <a href="bword://Dependence">Dependence</A>
Toxic Effects|Toxic Effect	Responses to drug which are harmful to the health or life of the individual. Almost by definition, toxic effects are "side effects" when diagnosis, prevention, or treatment of disease is the goal of drug administration. Toxic effects are not side-effects in the case of pesticides and chemical warfare agents. Toxic effects may be idiosyncratic or allergic in nature, may be pharmacologic side effects, or may be an extension of therapeutic effect produced by overdosage. An example of the last of these is the apnea produced by an anesthetic agent.<BR> Cf. <A HREF="bword://Idiosyncratic Effects">Idiosyncratic Effects</A>, <A HREF="bword://Side Effects">Side Effects</A>, <A HREF="bword://Allergic Response">Allergic Response</A>, <A HREF="bword://Therapeutic Index">Therapeutic Index</A>, <A HREF="bword://Standardized Safety Margin">Standardized Safety Margin</A>, <A HREF="bword://Clinical Therapeutic Index">Clinical Therapeutic Index</A>
Toxicology	The scientific discipline concerned with understanding the mechanisms by which chemicals produce noxious effects on living tissues or organisms; the study of the conditions (including dose) under which exposure of living systems to chemicals is hazardous.<p> Cf. <A HREF="bword://Hazard">Hazard</A>, <A HREF="bword://Pharmacology">Pharmacology</A>, <A HREF="bword://Toxic Effect">Toxic Effect</A>
United States Pharmacopoeia (U.S.P.)|Pharmacopoeia|U.S.P.|USP|United States Pharmacopoeia	The United States Pharmacopoeia is a reference volume, published every five years by the U.S. Pharmacopoeial Convention, which describes and defines approved therapeutic agents, as well as sets standards for purity, assay, etc. Agents are included on the basis of their therapeutic value. The U.S.P. is recognized by the F.D.A. as the official standard for the agents described therein. <BR><BR>The purpose of the Pharmacopoeia, as described in the Preface to the first edition in 1820 by Dr. Jacob Bigelow, are to : <BR><BR><B>1.</B>Select the best, established drugs (those "the utility of which is most fully established and best understood"). <BR> <B>2.</B>Set standards of pharmaceutical quality for them ("form from them preparations and compositions in which their powers may be exerted to the greatest advantage"). <BR> <B>3.</B>Name them ("distinguish those articles by convenient and definite names, such as may prevent trouble or uncertainty in the intercourse of physicians and apothecaries"). <BR> <B>4.</B>Encourage their use ("the value of a Pharmacopoeia depends upon the fidelity with which it conforms to the best state of medical knowledge of the day. Its usefulness depends upon the sanction it receives from the medical community and the public; and the extent to which it governs the language and practice of those for whose use it is intended:).
Validity	The degree to which output reflects what it purports to reflect, i.e., input; the degree to which output is a function of known input and it alone. For example, does an essay examination validly measure a student's knowledge of material, or is it invalid, actually measuring his literary skill or the state of the grader's digestion?<P> See <A HREF="bword://Accuracy">Accuracy</A>
Vd	<B> V<sub>d</sub> </B> - The volume of distribution of a drug; the size of the "compartment" into which a drug apparently has been distributed following absorption. Computed as D/C<sub>0</sub> for a one-compartment system, i.e. one yielding a single straight line when log C, or C, is plotted against time after drug administration. Using absolute dose to compute V<sub>d</sub> yields V<sub>d</sub> in units of volume, i.e. liters. Using relative dose (D/B) to compute V<sub>d</sub> yields V<sub>d</sub> in relative units, e.g. liters per kilogram, the volume of distribution as a fraction of body weight. When the plot of log C against t yields a biphasic relationship (a two compartment system), V<sub>d</sub> is computed by a different method, such as one based on the area under the C vs t curve.<BR> Cf. <A HREF="bword://Volume of Distribution">Volume of Distribution</A>, <A HREF="bword://Compartment">Compartment</A>
Volume of Distribution	The volume, in an organism, throughout which a drug appears to have been distributed; the volume into which a drug appears to have been dissolved after administration to an organism. Symbolized by V<sub>d</sub>. <BR>Suppose a drug has been completely absorbed from its site of application, has reached an equilibrium in its distribution among the several tissues of the body, and that no biotransformation or excretion of the drug has occurred. If one knew the mass (dose) of drug administered and the average concentration of the drug in the body, the apparent volume into which the drug had been dissolved could be determined from the relationship or definition: concentration = mass/volume. Since these idealized conditions are unobtainable in practice, the volume of distribution of a drug can only be approximated using experimental data. <BR>With the assumption that the concentration of the drug in the plasma (or serum) reflects the average drug concentration in its whole volume of distribution, plasma concentration can be plotted against time after drug administration, and the resulting line can be extrapolated to yield a fictive concentration (C<sub>0</sub>) "predicted" to have existed at the instant the drug was administered - further assuming instantaneous and complete administration, absorption, and distribution of the drug. Obviously, C<sub>0</sub>, is the value expected to have occurred at a time when mechanisms of biotransformation and excretion had no significant effect on the amount of drug in the body. Needless to say, it is assumed for proper interpretation of C<sub>0</sub>, that the drug as measured in the plasma is identical to the agent that was administered, and that the drug underwent no chemical alteration in the course of administration, absorption, or distribution. <BR> <a href="bword://PHARMACOLOGY - Volume of Distribution">More...</A>
Volume of Distribution (More...)|PHARMACOLOGY - Volume of Distribution	When C<sub>0</sub> is divided into the mass of the total dose administered, the quotient indicated the volume into which the drug appears to be dissolved. When C<sub>0</sub> is divided into dose expressed in terms of body weight (e.g.,mg/kg), the quotient is dimensionless - since kilograms and liters are considered equivalent - and indicates the fraction of body weight into which the drug appears to be dissolved. The volumes, or fractions, can be readily compared with parts of body weight occupied by the various fluid compartments (e.g., intravascular, extracellular, intracellular, etc.), and the approximate locus of drug distribution may be inferrable. A volume of distribution corresponding to more than about the volume of total body water is presumptive evidence that the drug is distributed nonuniformly throughout the body, and is concentrated at one or more sites, usually sites of drug storage, biotransformation or elimination, or at a site of drug application when a route of administration other than the intravenous one has been used. Obviously, legitimate and valid interpretation of calculated volume of distribution depends on the degree to which experimental facts are in concordance with the assumption given above. The idealized state is most closely approximated when the drug is given rapidly intravenously, and blood samples for chemical analysis of their drug content are taken at short intervals, beginning very soon after the time of drug administration. <BR>Two more qualifications - first, special account must be taken mathematically, to yield validly interpretable volumes of distribution when binding of drug to plasma protein significantly restricts the mobility of drug molecules. Second, when the plot of plasma concentration against time gives evidence of a system involving two (or more) phases - i.e., two volumes into which drug tends to be distributed to different degrees at different times - special mathematical treatment of the data (more complicated than the treatment described above) is needed to permit calculation of the volumes of the several phases. <BR>Cf. <A HREF="bword://Compartment">Compartment</A> ,<a href="bword://Pharmacokinetics">Pharmacokinetics</A>, <a href="bword://Half-Life">Half-Life</A>, <a href="bword://Vd">Vd</A> (V<sub>d</sub>).
Zero-Order Kinetics|Zero Order|Zero Order Kinetics	Mechanisms of chemical reaction in which the reaction velocity is apparently independent of the concentration of all the reactants. Typically, in biological systems, one reactant (X) is present in a concentration greatly exceeding that of the other (Y), but is capable of undergoing change, while the concentration of Y, in contrast, does not undergo substantial change during the course of the reaction. <BR>For example, consider the inactivation of a drug (X), present in the body in an overwhelming quantity, by an enzyme (Y) present in a limited concentration in cells and having a specific maximum capacity to inactivate X. A sufficiently high concentration of X would "saturate" Y and make the system operate at, effectively, its maximum velocity; the amount of X inactivated per unit time would be constant and would depend on the maximum velocity per mass of Y and the total amount of Y present in the body; modest changes in concentration of X would not detectably change the velocity of the system operating at virtually its maximum rate. (Recollect the shape of the velocity - substrate concentration curve.) The reaction velocity would be independent of the concentrations of both X and Y. Eventually, the concentration of X would decrease to the point that it did not saturate Y, and the inactivation would proceed according to first-order kinetics. <BR>For a zero-order reaction, the plot of C (not ln or log C) against t yields a straight line: C = C<sub>0</sub> - b<sub>0</sub>t, in which the slope (b<sub>0</sub>) is in units of concentration per unit time. The amount of change in concentration per unit time is constant; in the case of first-order kinetics, the fractional change in concentration per unit time is constant. <BR>Following administration of a drug eliminated by zero-order kinetics, the linear plot of C against t can be used to infer C<sub>0</sub> and C and (if the dose is known) V<sub>d</sub>, but no half-life (t<sub>1/2</sub>) can be determined. The elegant properties of multiple dose regimens (q.v.) for drugs eliminated according to first-order kinetics do not obtain for drugs eliminated by zero-order kinetics: C<sub>max</sub> for "zero-order drugs"<BR>does not approach C<sub>ss,max</sub> as an asymptote; for zero-order drugs, C<sub>max</sub> increases progressively without limit with each dose, when equal doses are administered at equal intervals. Drugs which obey first-order kinetics with low doses may obey zero-order kinetics with large doses.<BR><BR>Cf. <a href="bword://First-Order Kinetics">First-Order Kinetics</A>, <a href="bword://Half-Life">Half-Life</A>
