##name	9300+ Computer Acronyms
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/11/13, 23:35
##author	Carlos Guerrera
##email	mlenha@yahoo.com
##description	This is a very extensive glossary of computer acronyms. With a list of over 9300 computer acronyms, you're sure to find what you're looking for.
##browsingEnabled	
##bgl_creationTime	2002/11/13, 23:13
8EAF66FD.bmp	File: 8EAF66FD.bmp
RST	ReSeT
RSTS	Resource Sharing Time Sharing
RSTS/E	Resource System Time Sharing/Enhanced
RSVP	Resource reSerVation Protocol
RSX	Realtime resource Sharing eXecutive
RT	Run Time
RT/DSS	Real-Time/Decision Support Service
RTAM	Remote Terminal Access Method
RTB	Rich Text Box
RTC	Real-Time Clock
RTDM	Real-Time Data Migration
RTEL	Reverse TELnet
RTF	Rich Text Format
RTFM	Read The F***ing Manual
RTG	Real Time Geometry
RTI	ReTurn from Interrupt
RTL	Resistor Transistor Logic
RTM	RunTime Manager
RTMP	Routing Table Maintenance Protocol
RTN	Recursive Transition Network
RTOS	Real Time Operating System
RTP	Rapid Transport Protocol
RTR	Real Time Replicator
RTS	Request To Send
RTSE	Reliable Transfer Service Element
RTSJ	Real-Time Specification for Java
RTSP	Real Time Streaming Protocol
RTTI	Run-Time Type Information
RTTY	Radio TeleTYpewriter
RTU	Real Time Unix
RTV	Real-Time Video
RTX	Run Time eXtension
RU	Request (or Response) Unit
RUN	Rewind/UNload
RUP	Rational Unified Process
RUW	Remote Unit of Work
RVA	RendezVous Agent
RVD	RendezVous Daemon
RVI	ReVerse Interrupt
RVRAD	RendezVous Relay Agent Deamon
RVRD	RendezVous Routing Daemon
RVSA	Remote Variant Selection Algorithm
RW	Read Write
RWM	Read-Write Memory
RWP	Remote Write Protocol
RWU	Remote Wake Up
RX	Receive
RXD	Receive Data
RZ	Return to Zero S-DLT Super Digital Linear Tape
S	DSMA Slotted Digital Sense Multiple Access
S.u.S.E.	Software Und SystemEntwicklung
S/H	Sample/Hold
S/MIME	Secure Multipurpose Internet Mail Extensions
S/N	Signal to Noise
S/PDIF	Sony/Phillips Digital Interface Format
S/STP	Sony/Philips Digital Interface Format
S/TK	Sectors per TracK
S/UTP	Screened Unshielded Twisted Pair
S2S	Server To Server
SA	Structured Analysis
SAA	Systems Application Architecture
SAAL	Signaling Atm Adaptation Layer
SABM	Set Asynchronous Balanced Mode
SABRE	Semi-Automatic Business Research Environment
SAC	Single Attachment Concentrator
SACD	Super Audio Compact Disk
SACK	Selective ACKnowledge
SACL	System Access Control List
SAD	Security Association Database
SADT	Structured Analysis and Design Techniques
SAF	Security Authentication Facility
SAFE	Security And Freedom through Encryption
SAG	Sql Access Group
SAIL	Stanford Artificial Intelligence Laboratory
SAINT	Security Administrator's Integrated Network Tool
SAL	Shift Arithmetic Left
SAM	Sequential Access Method
SAMI	Synchronized Accessible Media Interchange
SAN	Storage Area Network
SANE	System Administration and NEtworking
SANITI	Storage Area Network Integrated Technology Initiative
SANS	System Administration, Networking and Security institute
SAO	Sector-At-Once
SAP	Systeme, Anwendungen, Produkte in der datenverarbeitung
SAPI	Speech Application Programming Interface
SAPR	Systems Assurance Product Review
SAR	Shift Arithmetic Right
SARC	Symantec's Antivirus Research Center
SARG	Search ARGument
SAS	Single Attached Station
SASI	Sughart Associates System Interface
SASL	Simple Authentication and Security Layer
SATA	Serial Advanced Technology Attachment
SATAN	System Administration Tool for Analyzing Networks
SATF	Shared Access Transport Facility
SAVDM	Single Application Virtual Dos Machine
SAX	Simple Api for Xml
SB	Sound Blaster
SBA	Service-Based Architecture
SBAS	Satellite-Based Augmentation System
SBB	Subtract With Borrow
SBC	Single-Board Computer
SBCCS	Single Byte Command Code Set
SBCM	Small Business Customer Manager
SBCR	Smart Business Card Reader
SBCS	Single-Byte Character Set
SBF	Simple Boot Flag
SBFM	Small Business Financial Manager
SBI	Speaker Box Interface
SBL	Softbridge Basic Language
SBM	Subnet Bandwidth Manager
SBN	Site Builder Network
SBP	Serial Bus Protocol
SBR	Source BRowser
SBS	Smart Battery Specification
SC	Smart Card
SCA	Shared Communications Area
SCADA	Supervisory Control And Data Acquisition
SCAF	Service Control Agent Function
SCAM	Scsi Configured AutoMatically
SCAS	SCAn String
SCB	Subsystem Control Block
SCC	Synchronous Channel Check
SCCI	Source Code Control Interface
SCCP	Signaling Connection Control Part
SCCS	Source Code Control System
SCD	Slowly Changing Dimension
SCDMA	Synchronous Code-Division Multiple Access
SCE	Structure Chart Editor
SCEF	Service Creation Environment Function
SCF	Sequential Character Filemanager
SCI	Serial Communication Interface
SCIL	Serial Control Interface Logic
SCL	Soap Contract Language
SCLM	Software Configuration and Library Management
SCM	Station Class Mark
SCMS	Serial Copy Management System
SCO	Second Class Object
SCOOPS	SCheme Object Oriented Programming System
SCOPE	Simple COmmunications Programming Environment
SCOS	Single Object Copy Store
SCP	Subsystem Control Port
SCPC	Single Channel Per Carrier
SCQL	Structured Card Query Language
SCR	Standard Context Routing
SCRN	SCReeN
SCRS	Scalable Cluster of Risc Systems
SCS	Sna Character String
SCSA	Sun Common Scsi Architecture
SCSI	Small Computers System Interface
SCSIHQ	Small Computers System Interface Hardware Qualifier
SCSL	Sun's Community Source Licensing
SCSP	Server Cache Synchronization Protocol
SCTP	Stream Control Transmission Protocol
SCU	System Control Unit
SCVP	Simple Certificate Validation Protocol
SCW	Setup Computer Wizard
SCX	Specialized Communications eXchange
SD	ROM Super Density Read Only Memory
SDA	Source Data Automation
SDAI	Standard Data Access Interface
SDAM	Single Dos Application Mode
SDAR	Satellite Digital Audio Radio
SDB	Symbolic DeBugger
SDD	System Distribution Directory
SDDI	Shielded Distributed Data Interface
SDDS	Sony Dynamic Digital Sound
SDE	Smart Decision Engine
SDF	System Dialog Facility
SDH	Synchronous Digital Hierarchy
SDI	Standard Disk Interface
SDIS	Switched Digital Integrated Service
SDK	Software Development Kit
SDKJ	Software Development Kit for Java
SDL	Service Description Language
SDL/GR	Specification and Description Language/Graphical Representation
SDLC	Synchronous Data Link Control
SDLP	Standard Device Level Protocol
SDLT	Super Digital Linear Tape
SDM	System Development Multitasking
SDMI	Secure Digital Music Initiative
SDML	Signed Document Markup Language
SDMM	Security Domain Membership Management
SDMMC	Secure Digital MultiMedia Card
SDMS	Scsi Device Management System
SDN	Software Defined Network
SDNS	Secure Data Network Service
SDNSDU	Secure Domain Name System Dynamic Update
SDOC	Selective Dynamic Overload Controls
SDP	Specialized Data Point
SDR	Single Data Rate
SDRAM	Synchronous Dynamic Random Access Memory
SDS	Synchronous Data Set
SDSC	Synchronous Data Set Controller
SDSCnet	San Diego Supercomputer Center NETwork
SDSL	Symmetric Digital Subscriber Line
SDTV	StanDard Definition Television
SDU	Service Data Unit
SDV	Switched Digital Video
SDX	Storage Data Acceleration
SDXF	Structured Data eXchange Format
SE	Sign Extension
SEA	Self Extracting Archive
SEAC	Standards Eastern Automatic Calculator
SEAL	Simple and Efficient Adaptation Layer
SEAS	Solaris Easy Access Server
SEC	Single Edge Contact
SECAM	SEquentiel Couleur Avec Mémoire
SECB	Severely Errored Cell Block
SECC	Single Edge Contact Cartridge
SED	Stream-Oriented Editor
SEG	SEGment
SEH	Structured Exception Handling
SEL	SELector byte
SEM	Strategic Enterprise Management
SEP	Scalable Encryption Processor
SEPP	Secure Encryption Payment Protocol
SEQUEL	Structured English QUEry Language
SER	SERial
SERCOS	SErial Realtime COmmunications System
SERDES	SERializer/DESerializer
SERK	Server Extensions Resource Kit
SERM	Structured Entity Relationship Model
SET	Softwave Engineering Technology
SETI	Search for ExtraTerrestrial Intelligence
SETL	SEt Theory Language
SEU	Smallest Executable Unit
SF	Sign Flag
SFA	Sales Force Automation
SFBI	Shared Frame Buffer Interconnect
SFC	System File Checker
SFD	Start Frame Delimiter
SFDR	Spurious-Free Dynamic Range
SFF	Small Form Factor
SFN	Short FileName
SFNW5	Services For NetWare 5
SFPS	Secure Fast Packet Switching
SFQ	Stochastic Fair Queuing
SFQL	Structured Full-text Query Language
SFS	System File Server
SFT	System Fault Tolerant
SFTP	Secure File Transfer Protocol
SFU	Services For Unix
SFX	Sound eFfectS
SG	Signal Ground
SGA	Shared Global Area
SGAM	Shared Global Allocation Map
SGC	Server-Gated Cryptography
SGCP	Simple Gateway Control Protocol
SGDT	Store Global Descriptor Table
SGEN	Signal GENerator
SGI	Silicon Graphics, Inc
SGM	Shaded Graphics Modeling
SGML	Standard Generalized Markup Language
SGMP	Simple Gateway Management Protocol
SGR	Set Graphics Rendition
SGRAM	Synchronous Graphics Random Access Memory
SGSN	Serving Gprs Support Node
SHA	Secure Hash Algorithm
SHAR	SHell ARchive
SHD	Self-Healing Driver
SHED	Segmented Hypergraphics EDitor
SHF	Super High Frequency
SHG	Segmented HyperGraphics
SHL	Shift Logical Left
SHP	Super High Pressure
SHR	Shift Logical Right
SHV	Standard High Volume
SI	Shift-In
SI/SO	Serial In/Serial Out
SIA	Semiconductor Industry Association
SIB	Service Independent building Block
SIC	Silicon Integrated Circuit
SID	Symbolic Interactive Debugger
SIDF	System Independent Data Format
SIDH	System Identification for Home Systems
SIDT	Store Interrupt Descriptor Table
SIE	Serial Interface Engine
SIF	Setup Information File
SIFT	Sender-Initiated File Transfer
SIG	SIGnature
SIGBIT	Special Interest Group on Business Information Technology
SIGCAT	Special Interest Group on Cd-rom Applications and Technology
SIGGRAPH	Special Interest Group for GRAPHics
SIGIR	Special Interest Group on Information Retireval
SIGPLAN	Special Interest Group on Programming LANguages
SII	Static Invocation Interface
SIIT	Stateless Ip/Icmp Translation algorithm
SIL	Solid Immersion Lens
SIM	Subscriber Identity Module
SIMD	Single Instruction, Multiple Data
SIMM	Single In line Memory Module
SIMS	Stalker Internet Mail Server
SIMTEL	SIMulation and TELeprocessing
SIMULA	SIMULAtion
SIN	Specification Information Note
SIO	Serial Input/Output
SIP	Session Initiation Protocol
SIPC	Simply Interactive Personal Computer
SIPO	Serial In, Parallel Out
SIPP	Single In line Pin Package
SIR	Save Instruction Recognition
SIRDS	Single-Image Random Dot Stereogram
SIRENE	Supplementary Information REquest at the National Entry
SIS	Strategic Information System
SISAL	Streams and Iteration in a Single Assignment Language
SISL	System Interrupt Steering Logic
SISNET	Signal in Space through the interNET
SIT	Special Information Tones
SIU	System Interface Unit
SIVIT	SIemens VIrtual Touchscreen
SIX	Shared with Intent eXclusive
SJF	Shortest Job First
SKIP	Simple Key management for Internet Protocol
SKU	StockKeeping Unit
SLA	Service Level Agreement
SLAN	Secure Local Area Network
SLB	Server Load Balancing
SLC	Subscriber Line Concentrator
SLD	Second Level Domain
SLDRAM	Synchronous Link Dynamic Random Access Memory
SLDT	Store Local Descriptor Table
SLED	Single Large Expensive Disk
SLEE	Service Logic Execution Environment
SLI	Scan Line Interlacing
SLIC	System Licensed Internal Code
SLIM	Structured Language for Internet Markup
SLIP	Serial Line Internet Protocol
SLM	Service Level Management
SLMR	Silly Little Mail Reader
SLOSH	Sea, Lake and Overland Surge from Hurricane
SLOT	Scanned Laser Output Terminal
SLP	Service Location Protocol
SLPD	Service Location Protocol Domain
SLR	Single-Lens Reflex
SLS	Softlanding Linux System
SLSI	Super Large Scale of Integration
SLSS	Systems Library Subscription Service
SLU	Secondary Logical Unit
SM	Smart Media
SMA	Software Migration Assistant
SMAE	System Management Application Entity
SMAF	Service Management Agent Function
SMAP	System Management Application Process
SMAPI	Speech Manager Application Programming Interface
SMART	Self-Monitoring Analysis and Reporting Technology
SMASE	System Management Application Service Element
SMASH	Simple, Many And Self-Healing
SMB	Server Message Block
SMBIIOS	System Management Basic Input Output System
SMBus	System Management BUS
SMC	Scsi-3 Medium changer Command
SMD	Storage Module Device
SMDR	Storage Management Data Requester
SMDS	Switched Multimegabit Data Service
SME	Small and Medium-sized Enterprises
SMF	System Manager Facility
SMFA	Special Management Functional Element
SMG	Special Mobile Group
SMI	System Management Interrupt
SMIF	Standard Mechanical InterFace
SMIL	Synchronized Multimedia Integration Language
SMIT	System Management Interface Tool
SMK	Software Migration Kit
SMKD	Scalable Multicast Key Distribution
SML	Siemens Modular Link
SML/NJ	Standard Meta Language/New Jersey
SMLI	Stateful Multi-Layer Inspection
SMM	System Management Mode
SMOBC	Solder Mask Over Bare Copper
SMOR	Storage Manager On Rom
SMP	Symmetric MultiProcessing
SMPC	Shared Memory Parallel Computer
SMPP	Short Message Peer to Peer protocol
SMPS	Switching Mode Power Supply
SMPTE	Society of Motion Picture & Television Engineers
SMRAM	System Management Random Access Memory
SMS	System Management Server
SMSC	Short Message Service Centre
SMSW	Store Machine Status Word
SMT	Surface-Mount Technology
SMTP	Simple Mail Transfer Protocol
SMU	System Management Utility
SMX	Server Macro eXpansion
SN	Serial Number
SNA	System Network Architecture
SNACP	System Network Architecture Control Protocol
SNADS	System Network Architecture Distribution Service
SNAFU	Situation Normal All Fouled Up
SNAM	Server Net Access Manager
SNAP	System and Network Administration Program
SNAPI	Structured N-dimensional Application Programming Interface
SNCA	Solaris Network Cache and Accelerator
SNCP	Single Node Control Point
SND	SouND
SNEWS	Secure NEWs Server
SNF	Server Natural Format
SNI	Subscriber Network Interface
SNIA	Storage Networking Industry Association
SNMP	Simple Network Management Protocol
SNNS	Stuttgart Neural Network Simulator
SNOBOL	StriNg Oriented symBOlic Language
SNP	Serial Number/Password
SNPP	Simple Network Paging Protocol
SNQP	Simple Nomenclator Query Protocol
SNR	Signal to Noise Ratio
SNS	Subject Name Server
SNTP	Simple Network Time Protocol
SO	DIMM Small Outline Dual In line Memory Module
SOA	Start Of Authority
SOAP	Simple Object Access Protocol
SOB	Start Of Block
SOC	Separation Of Concerns
SOCKS	SOCKet Secure
SODIMM	Small Outline Dual In-line Memory Module
SOE	Standard Operating Environment
SOEP	Secondary Operand Execution Pipeline
SOG	Service Order Gateway
SOH	Start Of Header
SOHO	Small Office/Home Office
SOI	Silicon On Insulator
SOJ	Small-Outline J-lead
SOL	Simulation Oriented Language
SOM	Structured Object Method
SONAR	SOund Navigation And Ranging
SONDS	Small Office Network Data System
SONET	Synchronous Optical NETwork
SOP	Standard Operating Procedure
SOS	Sophisticated Operating System
SOTA	State Of The Art
SOW	Statement of Work
SOX	SOund eXchange
SP	Sequence Processor
SP3	Secure Portable Player Platform
SPA	Service Provider Api
SPAG	Standards Promotion and Application Group
SPAN	Space Physics Analysis Network
SPARC	Scalable Processor ARChitecture
SPB	Stored Procedure Builder
SPC	Statistical Process Control
SPCF	Service Point Command Facility
SPCS	Stored Program Controlled Switch
SPD	System Products Division
SPDL	Standard Page Description Language
SPDU	Session Protocol Data Unit
SPEC	Standard Performance Evaluation Corporation
SPECFS	SPECial File System
SPEM	Software Process Engineering Metamodel
SPF	Shortest Path First
SPGA	Staggered Pin Grid Array
SPI	Serial Peripheral Interface
SPID	Service Profile IDentifier
SPIKE	Science Planning Intelligent Knowledgebased Environment
SPIRE	Spatial Paradigm for Information Retrieval and Exploration
SPIRES	Stanford Public Information REtrieval System
SPKM	Simple Public-Key Mechanism
SPL	System Programming Language
SPLD	Simple Programmable Logic Device
SPM	Statistical Packet Multiplexing
SPM/2	System Performance Monitor/2
SPN	Service Principal Name
SPOF	Single Point Of Failure
SPOOL	Simultaneous Peripheral Operations On Line
SPOT	Shared Product Object Tree
SPP	Sequenced Packet Protocol
SPPS	Scalable Power Parallel System
SPR	Statistical Pattern Recognition
SPREAD	Systems Programming, Research, Engineering And Development
SPS	Secure Packet Shield
SPSS	Statistical Package for the Social Sciences
SPT	Sectors Per Track
SPTS	SharePoint Team Service
SPU	System Processing Unit
SPUC/DL	Serial Peripheral Unit Controller/Data Link
SPUD	Storage Pedestal Upgrade Disk
SPX	Sequenced Packet Exchange
SQ	SQueezed
SQE	Signal Quality Error
SQFP	Small Quad Flat Package
SQL	Structured Query Language
SQL/CLI	Structured Query Language/Call Level Interface
SQL/DS	Structured Query Language/Data System
SQLJ	Structured Query Language for Java
SQoS	Secure Quality Of Service
SQRT	SQuare RooT
SR	Speech Recognition
SRAM	Shadow Random Access Memory
SRAPI	Speech Recognition Application Programming Interface
SRB	Source-Route Bridge
SRC	SouRCe
SRD	Support Readiness Document
SRDRAM	Self-Refreshed Dynamic Random Access Memory
SRE	Self Routing switch Element
SRF	Service Resource Function
sRGB	Standard Red Green Blue
SRL	Segmentation and Reassembly Layer
SRM	Storage Resource Manager
SRN	Source/Recipient Node
SRO	Sharable and Read Only
SRP	Source Routing Protocol
SRPI	Server-Requester Programming Interface
SRQ	Service ReQuest
SRR	Serially Reusable Resource
SRS	Shared Registration System
SRVIFS	SeRVer Installable File System
SS	Stack Segment
SS/SNA	Server to Server System Network Architecture
SS7	Signaling System 7
SSA	Serial Storage Architecture
SSAD	Structured System Analysis and Design
SSADM	Structured System Analysis and Design Method
SSAP	Source Service Access Point
SSB	Single SideBand
SSBAM	Single SideBand Amplitude Modulation
SSC	Scsi Stream Command
SSCE	Site Server Commerce Edition
SSCF	Service Specific Coordination Function
SSCOP	Service Specific Connection Orientated Protocol
SSCP	Systems Security Certified Practitioner
SSCS	Solid-State Circuits Society
SSD	Solid State Disk
SSDD	Same S**t Different Day
SSDU	Session Service Data Unit
SSE	Software Support Engineer
SSEC	Selective Sequence Electronic Calculator
SSF	Service Switching Function
SSFDC	Solid State Floppy Disc Card
SSGA	System Support Gate Array
SSH	Secure SHell
SSI	Single System Image
SSID	Service Set IDentifier
SSJS	Server-Side JavaScript
SSL	Synthesizer Specification Language
SSO	Single Sign-On
SSP	Storage Service Provider
SSPI	Security Support Provider Interface
SSRP	Simple Server Redundancy Protocol
SSS	System Support Station
SSSD	Single Sided Single Density
SST	Systems Services and Technology
SSU	System Setup Utility
SSX	Small Services eXecutive
STA	Single Threaded Apartment
STAR	Self-defining Text ARchival
STB	Software Technical Bulletin
STC	Sub-Technical Committee
STD	STanDard
STDA	StreetTalk Directory Assistance
STDAUX	STanDard AUXiliary
STDERR	STanDard ERRor
STDIN	STanDard INput
STDM	Statistical Time Division Multiplexer
STDOUT	STanDard OUTput
STDPRN	STanDard PRiNter
STE	Section Terminating Equipment
STEP	Standard for The Exchange of Product data
STF	STructured File
STFU	Shut the f**k up
STI	SeT Interrupt flag
STING	Software Technology INterest Group
STIX	SmallTalk Interface to X
STL	Standard Template Library
STM	Synchronous Transfer Mode
STN	LCD SuperTwist Nematic Liquid Crystal Display
STONE	STructured and OpeN Environment
STOS	STOre String
STP	Shielded Twisted Pair
STPML	Straight Through Processing Markup Language
STPP	Strategic Technology Protection Program
STR	Synchronous Transmitter Receiver
STRESS	STRuctural Engineering System Solver
STRUDL	STRUctural Design Language
STScI	Space Telescope SCience Institute
STT	Secure Transaction Technology
STTL	Standard Transistor Transistor Logic
STTS	Simple Tree Transformation Sheets
STX	Start of TeXt
STY	STYle
SU	Scalable Unit
SUA	Single User Account
SUB	SUBroutine
SUE	Stupid User Error
SUG	Sun User's Group
SUMA	Software Upgrade and Maintenance Agreement
SUN	Stanford University Network
SUNET	Swedish University NETwork
SUNVIEW	SUN's Visual Integrated Environment for Workstations
SUR	Shell Update Release
SURAnet	Southeastern Universities Research Association NETwork
SUSP	System Use Sharing Protocol
SUT	Socket Under Test
SUTT	Single User Test Tools
SVC	Switched Virtual Circuit
SVCD	Super Video Compact Disc
SVF	Simple Vector Format
SVG	Scalable Vector Graphics
SVGA	Super Video Graphics Array
SVID	System V Interface Definition
SVM	System Virtual Machine
SVN	Switched Virtual Network
SVR	SerVeR
SVR4	System V Release 4
SVRn	System V Release n
SVS	Symmetric Virtual Servers
SW	SoftWare
SWAC	Standards Western Automatic Calculator
SWAIS	Simple Wide Area Information Server
SWAK	Sealed With A Kiss
SWAN	Sun Wide Area Network
SWAP	Simple Workflow Access Protocol
SWAR	Simd Within A Register
SWF	ShockWave Format
SWI	SoftWare Interrupts
SWIFT	Society for Worldwide Interbank Financial Telecommunication
SWIG	Simplified Wrapper and Interface Generator
SWISH	Simple Web Indexing System for Humans
SWMBO	She Who Must Be Obeyed
SWP	Simple Web Printing
SWS	Sun Web Server
SWT	Standard Widget Toolkit
SXGA	Super eXtended Graphics Array
SXGA+	Super eXtended Graphics Array Plus
SXQL	Simple Xml Query Language
SYLK	SYmbolic LinK
SYM	SYMbols
SYMPL	SYsteM Programming Language
SYN	SYNonym
SYNC	SYNChronous
SYS	SYStem device driver
SYSADMIN	SYStem ADMINistrator
SYSGEN	SYStem GENerator
SYSLOG	SYStem LOG
SYSMOD	SYStem MODification
SYSOP	SYStem OPerator
SYSREQ	SYStem REQuest
SZ	Send Zmodem T Tera
T	SQL Transact Structured Query Language
T&E	Travel And Entertainment
T&L	Transform And Lighting
T/B	Top/Bottom
T/R	Transmit/Receive
TA	Technical Assembly
TAB	Tape Automated Bonding
TAC	Terminal Access Controller
TACACS	Terminal Access Controller Access- Control System
TACS	Total Access Communication System
TAD	Telephone Answering Device
TAG	Telecommunications Access Gateway
TalAE	TALigent Application Environment
TalDE	TALigent Development Environment
TalOS	TALigent Object Services
TAN	Table Area Network
TAO	Track-At-Once
TAP	Terminal Access Point
TAPCIS	The Access Program for the Compuserve Information Service
TAPI	Telephony Application Programming Interface
TAR	Tape ARchive
TARFU	Things Are Really F***ed Up
TAS	Totalnet Advanced Server
TASM	Turbo ASseMbler
TAT	Theoretical Arrival Time
TAXI	Transparent Asynchronous Transceiver Interface
TB	TeraByte
TBAV	ThunderByte Anti Virus
TBBS	The Bread Board System
TBC	Time Base Corrector
TBGA	Tape Ball Grid Array
TBK	ToolBooK
TBMT	Transmitter Buffer eMpTy
TBO	Total Benefit of Ownership
TBT	Technology Based Training
TBU	Tape Backup Unit
TC	Transmission Convergence
TCA	Transaction Cost Analysis
TCAM	TeleCommunication Access Method
TCAP	Transaction Capabilities Application Part
TCAV	Trend Chip Away Virus
TCB	Trusted Code Base
TCK	Test Compatibility Kit
TCL	Tool Control Language
TCL/TK	Tool Control Language ToolKit
TCM	Time Compression Multiplexer
TCO	Tjänstemännens Central Organization
TCP	Tape-Carrier Package
TCP/IP	Transmission Control Protocol/Internet Protocol
TCPBEUI	Transmission Control Protocol Bios Extended User Interface
TCPC	The Clean Personal Computer group
TCPLDP	Transmission Control Protocol extensions for Long Delay Paths
TCQ	Tagged Command Queuing
TCSEC	Trusted Computer Systems Evaluation Criteria
TCSH	Trusted C SHell
TD	Transmit Data
TDA	To Do Archive
TDC	Tape Data Controller
TDCC	Transportation Data Coordinating Committee
TDD	Telecommunications Device for the Deaf
TDE	Terminal Display Editor
TDES	Triple Data Encryption Standard
TDF	Typeface Definition File
TDI	Transport Data Interface
TDL	Test Description Language
TDM	Telecom Designed Network
TDMA	Time Division Multiple Access
TDMS	Terminal Display Management System
TDP	Triton Data Path
TDR	Time Domain Reflectometry
TDS	Tabular DataStream
TDSR	Transmitter Data Service Request
TDtoDP	Tablet Coordinates TO Display Coordinates
TE	Terminal Equipment
TE/2	Terminal Emulator/2
TEAMA	Taiwanese Electric Appliance Manufacturer's Association
TEB	Thread Environment Block
TEC	Tokyo Electronics Corporation
TECO	Text Editor and COrrector
TED	Transient Electromagnetic Device
TEDIS	Trade Electronic Data Interchange Systems
TEI	Text Encoding Initiative
TEL	Tivoli Enterprise Console
TELCO	TELephone Central Office
TeleVAS	TELEphony Value Added Service
TELNET	TELephone NETwork
TEML	Turbo Editor Macro Language
TEMP	TEMPorary
TEMS	Tornado Electronic Messaging Service
TEN	TransEuropean Network
TER	Thermal Eclipse Reading
TERM	Technology Enabled Relationship Management
TERMCAP	TERMinal CAPability
TERMINFO	TERMinal INFOrmation
TERMPWR	TERMinator PoWeR
TESS	The Exponential Security System
TETRA	TErrestrial Trunked RAdio
TFDD	Text File Device Driver
TFEL	Thin-Film ELectroluminescent
TFI	Terminal Facility Identifier
TFM	Tagged Font Metric
TFP	Tops Filing Protocol
TFS	Translucent File Service
TFT	Task File Table
TFTP	Trivial File Transfer Protocol
TGA	TarGA
TGC	Terminal Group Controller
TGT	Ticket Granting Ticket
TH	Transmission Header
THD	Total Harmonic Distortion
THEnet	Texas Higher Education NETwork
THOMAS	The House of representatives Open Multimedia Access System
THOR	Tandy High-performance Optical Recording
THR	Transmit Holding Register
THS	THeSaurus
THT	Token Holding Timer
THX	Tomlinson Holman eXperiment
TI	Texas Instruments
TIA	The Internet Adapter
TIB	Tag Information Base
TID	Target IDentifier
TIES	Time Independent Escape Sequence
TIF	Tagged Image File
TIFF	Tagged Image File Format
TIGA	Texas Instruments Graphics Architecture
TIGER	Topologically Integrated Geographic Encoding and Referencing
TIIAP	Telecommunications and Information Infrastructure Assistance Program
TIL	Tech Information Library
TIM	Technical Information Memo
TIME	Timed Interactive Multimedia Extensions
TIMI	Technology Independent Machine Interface
TIMS	Text Information Management Systems
TINA	Telecommunication Information Networking Architecture
TIP	Transputer Image Processing
TIPHON	Telecommunications and Internet Protocol Harmonzation Over Networks
TIS	Tools Interface Standard
TITOFET	Tunneling-In, Tunneling-Out Field Effect Transistor
TK/TK	TracK to TracK
TLA	Three Letters Acronym
TLB	Translation Look-aside Buffer
TLD	Top Level Domain
TLDA	Technology License and Distribution Agreement
TLE	Template Language Extensions
TLI	Transport Layer Interface
TLN	Trunk Line Network
TLP	Transmission Level Point
TLS	Thread Local Storage
TLSWG	Transport Layer Security Working Group
TLU	Table LookUp
TLX	TeLeX
TM	Transaction Monitor
TMA	Transparent Media Adapter
TMDB	Tivoli Management DataBase
TMDS	Transition-Minimized Differential Signaling
TME	Tivoli Management Environment
TMF	Transaction Monitoring Facility
TML	TeMpLate
TMN	Telecommunication Management Network
TMP	TeMPorary
TMPFS	TeMPorary File System
TMR	Transient Memory Record
TMS	Traffic Management System
TMSC	Tape Mass Storage Control
TN	LCD Twisted Nematic Liquid Crystal Display
TNC	Threaded Neill Concelman
TNEF	Transport Neutral Encapsulation Format
TNG	The New Generation
TNIEG	Trusted Network Interpretation Environmental Guideline
TNO	The Netherlands Organization
TNPC	Taiwanese New Pc Consortium
TNS	Trivial Name Server
TNT	The News Toolkit
Tnx	ThanKS
TOC	Table Of Contents
TOD	Time Of Day
TODC	Time-Of-Day Clock
TODS	Transactions On Database Systems
TOE	Tcp Off-load Engine
TOEFL	Test Of English as a Foreign Language
TOF	Tiny Open Firmware
TOGAF	The Open Group Architecture Framework
TOMS	Transactions On Mathematical Software
TOOIS	Transactions On Office Information Systems
TOP	Technical Office Protocol
TOPICS	Total Online Program and Information Control System
TOPLAS	Transactions On Programming Languages And Systems
TOPS	Timesharing OPerating System
TOS	Terms Of Service
TP	Twisted Pair
TPC	Transaction Processing Council
TPCP	Two Phase Commit Protocol
TPD	Technical Product Documentation
TPDU	Transport Protocol Data Unit
TPE	Twisted Pair Ethernet
TPF	Transaction Processing Facility
tpi	Tracks Per Inch
TPL	Transaction Processing Language
tpm	Transactions Per Minute
TPORT	Twisted pair PORT transceiver
TPOS	Transaction Processing Operating System
TPPC	Transaction Processing Performance Council
TPR	Third-Party Relay
TPS	Transaction Processing System
TPT	Twisted Pair Transceiver
TPW	Turbo Pascal for Windows
TPx	Transport Protocol class x
TQFP	Thin Quad Flat Pack
TQM	Total Quality Management
TR	Terminal Ready
TRADIC	TRansistorized Airborne DIgital Computer
TRAM	TRAnsputer Module
TrAX	TRansformation Api for Xml
TREX	Tree Regular Expressions for Xml
TRIB	Transfer Rate of Information Bits
TRIPS	Trade Related aspects of Intellectual Property rightS
TRM	TeRMinal
TRN	Token Ring Network
TRO	Total Return on Ownership
TROLI	Token Ring Optimized Link Interface
TRON	The Realtime Operating system Nucleus
